# Time-averaged data for fix rg_out
# TimeStep c_rg
14200 2.66257
14300 2.66935
14400 2.66651
14500 2.64287
14600 2.6642
14700 2.66369
14800 2.71568
14900 2.72958
15000 2.73057
15100 2.76594
15200 2.78405
15300 2.79868
15400 2.86187
15500 2.87493
15600 2.88206
15700 2.84765
15800 2.81797
15900 2.80467
16000 2.77426
16100 2.77128
16200 2.81601
16300 2.85817
16400 2.91501
16500 2.98351
16600 2.96853
16700 2.97208
16800 3.01586
16900 3.0424
17000 3.02144
17100 3.01055
17200 3.00007
17300 3.04569
17400 3.07483
17500 3.08912
17600 3.08895
17700 3.07113
17800 3.06776
17900 3.05571
18000 3.07352
18100 3.06339
18200 3.02562
18300 2.99794
18400 2.97097
18500 2.96366
18600 2.97829
18700 2.99625
18800 3.01114
18900 3.03434
19000 3.02189
19100 3.02299
19200 3.03692
19300 3.05964
19400 3.07659
19500 3.09196
19600 3.05798
19700 2.99947
19800 2.96856
19900 2.90585
20000 2.89436
20100 2.88383
20200 2.85765
20300 2.84532
20400 2.88606
20500 2.90052
20600 2.89803
20700 2.89501
20800 2.92824
20900 2.91935
21000 2.91805
21100 2.92033
21200 2.9375
21300 2.89954
21400 2.88568
21500 2.8668
21600 2.87308
21700 2.86867
21800 2.89269
21900 2.87933
22000 2.90534
22100 2.89798
22200 2.86723
22300 2.89624
22400 2.90397
22500 2.84182
22600 2.83782
22700 2.83188
22800 2.86251
22900 2.92054
23000 2.92854
23100 2.94044
23200 2.94348
23300 2.975
23400 2.99618
23500 2.98102
23600 2.97337
23700 2.93229
23800 2.92547
23900 2.89259
24000 2.86437
24100 2.84116
24200 2.81849
24300 2.81421
24400 2.80257
24500 2.80391
24600 2.83441
24700 2.84927
24800 2.83992
24900 2.86603
25000 2.86668
25100 2.86307
25200 2.85149
25300 2.82624
25400 2.82737
25500 2.82075
25600 2.82233
25700 2.84959
25800 2.87655
25900 2.89345
26000 2.90002
26100 2.91028
26200 2.89675
26300 2.91252
26400 2.94015
26500 2.95312
26600 2.91569
26700 2.911
26800 2.91172
26900 2.91554
27000 2.92386
27100 2.9363
27200 2.96139
27300 2.96134
27400 2.92609
27500 2.93271
27600 2.93032
27700 2.9018
27800 2.85598
27900 2.83728
28000 2.80643
28100 2.77657
28200 2.73312
28300 2.66697
28400 2.60184
28500 2.57876
28600 2.54319
28700 2.54572
28800 2.55001
28900 2.55466
29000 2.54142
29100 2.54558
29200 2.55281
29300 2.53318
29400 2.51683
29500 2.51743
29600 2.52867
29700 2.52548
29800 2.5294
29900 2.54562
30000 2.58574
30100 2.61615
30200 2.60131
30300 2.56995
30400 2.55639
30500 2.5735
30600 2.58134
30700 2.55803
30800 2.51011
30900 2.54285
31000 2.57552
31100 2.55435
31200 2.54439
31300 2.53398
31400 2.50917
31500 2.49186
31600 2.52519
31700 2.53182
31800 2.55392
31900 2.58417
32000 2.56202
32100 2.51914
32200 2.5128
32300 2.48019
32400 2.46981
32500 2.457
32600 2.44803
32700 2.43924
32800 2.45396
32900 2.43959
33000 2.43959
33100 2.42558
33200 2.43574
33300 2.3995
33400 2.41336
33500 2.43176
33600 2.45903
33700 2.45112
33800 2.43274
33900 2.45208
34000 2.47332
34100 2.49261
34200 2.47605
34300 2.46921
34400 2.47011
34500 2.44863
34600 2.44735
34700 2.49044
34800 2.50167
34900 2.4987
35000 2.50941
35100 2.49672
35200 2.52673
35300 2.54129
35400 2.55384
35500 2.55199
35600 2.55326
35700 2.54126
35800 2.537
35900 2.54937
36000 2.56344
36100 2.53582
36200 2.50629
36300 2.49622
36400 2.50425
36500 2.49084
36600 2.42226
36700 2.41871
36800 2.42013
36900 2.4274
37000 2.37758
37100 2.37094
37200 2.37259
37300 2.37592
37400 2.37735
37500 2.3783
37600 2.37918
37700 2.3721
37800 2.36692
37900 2.40156
38000 2.39605
38100 2.41755
38200 2.43209
38300 2.43442
38400 2.49676
38500 2.52244
38600 2.52179
38700 2.45011
38800 2.43232
38900 2.42774
39000 2.42222
39100 2.3918
39200 2.39491
39300 2.43479
39400 2.47549
39500 2.5121
39600 2.50988
39700 2.54129
39800 2.55119
39900 2.58346
40000 2.62203
40100 2.63371
40200 2.6408
40300 2.59558
40400 2.56752
40500 2.56514
40600 2.57188
40700 2.56831
40800 2.56113
40900 2.52854
41000 2.55028
41100 2.59462
41200 2.62723
41300 2.64125
41400 2.62996
41500 2.63014
41600 2.61539
41700 2.61829
41800 2.61656
41900 2.57895
42000 2.55176
42100 2.54595
42200 2.53707
42300 2.55745
42400 2.56694
42500 2.61486
42600 2.62994
42700 2.64573
42800 2.65501
42900 2.64023
43000 2.66365
43100 2.66129
43200 2.6637
43300 2.66245
43400 2.64109
43500 2.6419
43600 2.64901
43700 2.62951
43800 2.60624
43900 2.63849
44000 2.64818
44100 2.6233
44200 2.61574
44300 2.59481
44400 2.54718
44500 2.51599
44600 2.48525
44700 2.52405
44800 2.55196
44900 2.54778
45000 2.57168
45100 2.53848
45200 2.54595
45300 2.55718
45400 2.59401
45500 2.57516
45600 2.60672
45700 2.63343
45800 2.56903
45900 2.52927
46000 2.52899
46100 2.53258
46200 2.53833
46300 2.542
46400 2.55944
46500 2.57989
46600 2.63345
46700 2.6276
46800 2.6324
46900 2.63611
47000 2.63791
47100 2.63862
47200 2.63907
47300 2.67921
47400 2.65304
47500 2.65428
47600 2.68995
47700 2.71457
47800 2.7307
47900 2.68966
48000 2.73178
48100 2.755
48200 2.72204
48300 2.71643
48400 2.67798
48500 2.678
48600 2.65368
48700 2.63967
48800 2.65683
48900 2.70919
49000 2.74062
49100 2.75464
49200 2.76919
49300 2.77671
49400 2.79749
49500 2.76245
49600 2.74237
49700 2.69535
49800 2.68598
49900 2.72979
50000 2.76306
50100 2.75001
50200 2.68492
50300 2.61015
50400 2.61294
50500 2.6357
50600 2.6636
50700 2.65509
50800 2.65488
50900 2.64322
51000 2.59106
51100 2.58914
51200 2.67742
51300 2.67935
51400 2.70169
51500 2.7195
51600 2.74508
51700 2.74108
51800 2.73441
51900 2.7191
52000 2.706
52100 2.689
52200 2.64291
52300 2.6196
52400 2.64488
52500 2.6355
52600 2.64809
52700 2.69416
52800 2.72203
52900 2.76735
53000 2.7784
53100 2.74629
53200 2.73511
53300 2.75812
53400 2.76491
53500 2.7659
53600 2.7181
53700 2.70162
53800 2.68004
53900 2.64523
54000 2.69863
54100 2.72792
54200 2.73584
54300 2.7209
54400 2.72857
54500 2.79044
54600 2.80554
54700 2.84204
54800 2.87044
54900 2.873
55000 2.86325
55100 2.82009
55200 2.77111
55300 2.76947
55400 2.7476
55500 2.71918
55600 2.72124
55700 2.72949
55800 2.77515
55900 2.77553
56000 2.7732
56100 2.7736
56200 2.76808
56300 2.78009
56400 2.77649
56500 2.78111
56600 2.76299
56700 2.73254
56800 2.7556
56900 2.70468
57000 2.67961
57100 2.68142
57200 2.68374
57300 2.67151
57400 2.6779
57500 2.68724
57600 2.65912
57700 2.66246
57800 2.67787
57900 2.64857
58000 2.67182
58100 2.70581
58200 2.70836
58300 2.74661
58400 2.76324
58500 2.80656
58600 2.83897
58700 2.82356
58800 2.77912
58900 2.73134
59000 2.696
59100 2.6907
59200 2.67904
59300 2.65573
59400 2.63849
59500 2.70565
59600 2.72364
59700 2.73504
59800 2.70657
59900 2.7252
60000 2.7305
60100 2.72816
60200 2.71537
60300 2.67556
60400 2.67721
60500 2.65449
60600 2.64393
60700 2.66274
60800 2.65185
60900 2.65333
61000 2.64697
61100 2.64923
61200 2.67164
61300 2.67933
61400 2.66838
61500 2.70539
61600 2.76821
61700 2.79647
61800 2.79597
61900 2.82901
62000 2.8439
62100 2.8227
62200 2.84993
62300 2.88485
62400 2.88887
62500 2.89038
62600 2.85088
62700 2.8176
62800 2.81564
62900 2.80864
63000 2.8279
63100 2.78185
63200 2.75932
63300 2.7812
63400 2.79989
63500 2.79765
63600 2.7677
63700 2.72861
63800 2.74208
63900 2.75752
64000 2.7903
64100 2.81883
64200 2.838
64300 2.8625
64400 2.87464
64500 2.83291
64600 2.84037
64700 2.81114
64800 2.77613
64900 2.7476
65000 2.73487
65100 2.76924
65200 2.74481
65300 2.77159
65400 2.80047
65500 2.80866
65600 2.83068
65700 2.85996
65800 2.87828
65900 2.89307
66000 2.88918
66100 2.90592
66200 2.96006
66300 2.95198
66400 2.95668
66500 2.9706
66600 2.97976
66700 3.01206
66800 2.99866
66900 2.99639
67000 2.98016
67100 2.92529
67200 2.87062
67300 2.85269
67400 2.82495
67500 2.82678
67600 2.82686
67700 2.81291
67800 2.81485
67900 2.80251
68000 2.78443
68100 2.75855
68200 2.75917
68300 2.78786
68400 2.8039
68500 2.78648
68600 2.77681
68700 2.74873
68800 2.76345
68900 2.81107
69000 2.82147
69100 2.8524
69200 2.84164
69300 2.81395
69400 2.79625
69500 2.78981
69600 2.75837
69700 2.75505
69800 2.75641
69900 2.76549
70000 2.77378
70100 2.82873
70200 2.86074
70300 2.83813
70400 2.85593
70500 2.83616
70600 2.85746
70700 2.82706
70800 2.82649
70900 2.80029
71000 2.81122
71100 2.7923
71200 2.79401
71300 2.83193
71400 2.87399
71500 2.87681
71600 2.84201
71700 2.79448
71800 2.80441
71900 2.78177
72000 2.75838
72100 2.75864
72200 2.74784
72300 2.76973
72400 2.75372
72500 2.75282
72600 2.73942
72700 2.7261
72800 2.71377
72900 2.70089
73000 2.67494
73100 2.67237
73200 2.69075
73300 2.73713
73400 2.71604
73500 2.69421
73600 2.67555
73700 2.67911
73800 2.71855
73900 2.75043
74000 2.74916
74100 2.7366
74200 2.75055
74300 2.75987
74400 2.74074
74500 2.72062
74600 2.70912
74700 2.67387
74800 2.65427
74900 2.63863
75000 2.64039
75100 2.65592
75200 2.68712
75300 2.7084
75400 2.69815
75500 2.73063
75600 2.77898
75700 2.79324
75800 2.78335
75900 2.79034
76000 2.82715
76100 2.87441
76200 2.93715
76300 2.95663
76400 2.92012
76500 2.888
76600 2.84375
76700 2.8535
76800 2.85556
76900 2.91371
77000 2.92675
77100 2.94125
77200 2.94065
77300 2.96536
77400 2.94046
77500 2.90366
77600 2.92237
77700 2.9165
77800 2.90306
77900 2.88826
78000 2.92899
78100 2.9431
78200 2.95914
78300 2.96394
78400 2.92433
78500 2.93558
78600 2.93973
78700 2.92747
78800 2.93701
78900 2.95258
79000 2.92253
79100 2.91567
79200 2.93137
79300 2.92374
79400 2.91481
79500 2.89532
79600 2.86547
79700 2.87645
79800 2.84681
79900 2.78798
80000 2.78939
80100 2.78849
80200 2.76187
80300 2.71629
80400 2.66755
80500 2.61278
80600 2.56672
80700 2.5603
80800 2.54177
80900 2.53708
81000 2.55644
81100 2.56584
81200 2.61135
81300 2.59048
81400 2.59924
81500 2.61491
81600 2.63132
81700 2.62564
81800 2.66857
81900 2.70153
82000 2.70337
82100 2.6818
82200 2.68012
82300 2.68276
82400 2.67943
82500 2.67044
82600 2.66401
82700 2.68051
82800 2.69919
82900 2.73167
83000 2.78263
83100 2.81053
83200 2.80274
83300 2.80755
83400 2.76169
83500 2.75283
83600 2.72922
83700 2.70137
83800 2.74527
83900 2.80074
84000 2.80189
84100 2.80005
84200 2.79735
84300 2.7555
84400 2.74387
84500 2.7487
84600 2.74623
84700 2.73726
84800 2.76881
84900 2.78955
85000 2.79974
85100 2.80982
85200 2.80485
85300 2.77477
85400 2.79756
85500 2.78874
85600 2.78259
85700 2.79983
85800 2.81062
85900 2.82899
86000 2.82588
86100 2.82647
86200 2.80159
86300 2.77098
86400 2.74805
86500 2.75435
86600 2.7668
86700 2.76906
86800 2.79667
86900 2.78944
87000 2.78894
87100 2.81831
87200 2.85676
87300 2.92571
87400 2.94694
87500 2.92404
87600 2.90608
87700 2.91559
87800 2.898
87900 2.90553
88000 2.8747
88100 2.89122
88200 2.89738
88300 2.8723
88400 2.83479
88500 2.85221
88600 2.85172
88700 2.8564
88800 2.85624
88900 2.84055
89000 2.81236
89100 2.79952
89200 2.81926
89300 2.76802
89400 2.72371
89500 2.69794
89600 2.65898
89700 2.61751
89800 2.61468
89900 2.59289
90000 2.56629
90100 2.57434
90200 2.57019
90300 2.55553
90400 2.53645
90500 2.51804
90600 2.51029
90700 2.49551
90800 2.51516
90900 2.53246
91000 2.54349
91100 2.56202
91200 2.53776
91300 2.52611
91400 2.51703
91500 2.5172
91600 2.49931
91700 2.48153
91800 2.48029
91900 2.47519
92000 2.50536
92100 2.53401
92200 2.52933
92300 2.53384
92400 2.56316
92500 2.56331
92600 2.58579
92700 2.61906
92800 2.61284
92900 2.63473
93000 2.60953
93100 2.63152
93200 2.64801
93300 2.6388
93400 2.64582
93500 2.62109
93600 2.64125
93700 2.62421
93800 2.61162
93900 2.6371
94000 2.62754
94100 2.58531
94200 2.62817
94300 2.63522
94400 2.61245
94500 2.5809
94600 2.59518
94700 2.61242
94800 2.5772
94900 2.57216
95000 2.55814
95100 2.52175
95200 2.52061
95300 2.5213
95400 2.54443
95500 2.56607
95600 2.54842
95700 2.55977
95800 2.57307
95900 2.58806
96000 2.58956
96100 2.59222
96200 2.64778
96300 2.65133
96400 2.64438
96500 2.63793
96600 2.62822
96700 2.61367
96800 2.61361
96900 2.59143
97000 2.57734
97100 2.58667
97200 2.60989
97300 2.60112
97400 2.59199
97500 2.54125
97600 2.51248
97700 2.50491
97800 2.57772
97900 2.60518
98000 2.60716
98100 2.57182
98200 2.56352
98300 2.5522
98400 2.50706
98500 2.47098
98600 2.46561
98700 2.45718
98800 2.48973
98900 2.52331
99000 2.56529
99100 2.61476
99200 2.62657
99300 2.61525
99400 2.60217
99500 2.59049
99600 2.58042
99700 2.55294
99800 2.54339
99900 2.52494
100000 2.52405
