# Time-averaged data for fix rg_out
# TimeStep c_rg
28900 11.4162
29000 11.2643
29100 11.107
29200 10.9546
29300 10.8078
29400 10.6496
29500 10.4858
29600 10.3206
29700 10.1601
29800 10.0056
29900 9.8527
30000 9.70115
30100 9.54462
30200 9.39505
30300 9.25115
30400 9.11116
30500 8.96828
30600 8.81615
30700 8.65337
30800 8.49918
30900 8.3466
31000 8.19479
31100 8.04661
31200 7.90252
31300 7.76596
31400 7.63272
31500 7.49167
31600 7.34355
31700 7.19338
31800 7.04651
31900 6.90309
32000 6.75929
32100 6.61437
32200 6.46467
32300 6.31172
32400 6.15926
32500 6.02259
32600 5.88079
32700 5.73469
32800 5.5873
32900 5.45261
33000 5.30466
33100 5.16063
33200 5.00426
33300 4.8448
33400 4.68366
33500 4.53114
33600 4.39148
33700 4.25683
33800 4.1308
33900 3.97988
34000 3.84346
34100 3.71579
34200 3.57442
34300 3.44353
34400 3.30526
34500 3.18218
34600 3.05804
34700 2.93081
34800 2.83361
34900 2.72779
35000 2.72362
35100 2.73811
35200 2.7319
35300 2.7329
35400 2.7549
35500 2.75666
35600 2.74445
35700 2.76521
35800 2.76515
35900 2.72028
36000 2.7195
36100 2.71553
36200 2.73031
36300 2.75839
36400 2.74485
36500 2.71824
36600 2.74411
36700 2.77751
36800 2.74953
36900 2.74814
37000 2.75249
37100 2.74502
37200 2.73721
37300 2.74096
37400 2.73782
37500 2.73588
37600 2.75251
37700 2.76364
37800 2.76292
37900 2.78164
38000 2.78395
38100 2.78268
38200 2.77036
38300 2.78715
38400 2.78677
38500 2.78882
38600 2.77766
38700 2.79797
38800 2.80114
38900 2.82511
39000 2.81033
39100 2.79357
39200 2.80222
39300 2.79503
39400 2.79415
39500 2.79263
39600 2.79063
39700 2.79138
39800 2.804
39900 2.80815
40000 2.78955
40100 2.77617
40200 2.77808
40300 2.78975
40400 2.78302
40500 2.78424
40600 2.81155
40700 2.83321
40800 2.81645
40900 2.80602
41000 2.79316
41100 2.79504
41200 2.7871
41300 2.77911
41400 2.79962
41500 2.78181
41600 2.76951
41700 2.77553
41800 2.77174
41900 2.76925
42000 2.77366
42100 2.79703
42200 2.81365
42300 2.79257
42400 2.78075
42500 2.78097
42600 2.77201
42700 2.78837
42800 2.77902
42900 2.80618
43000 2.80521
43100 2.79889
43200 2.7883
43300 2.78358
43400 2.79374
43500 2.80697
43600 2.82688
43700 2.80374
43800 2.79808
43900 2.79291
44000 2.78449
44100 2.767
44200 2.78881
44300 2.78877
44400 2.79871
44500 2.78438
44600 2.80678
44700 2.81052
44800 2.80494
44900 2.80828
45000 2.79597
45100 2.7729
45200 2.78819
45300 2.79107
45400 2.78394
45500 2.77723
45600 2.77261
45700 2.77897
45800 2.77889
45900 2.76966
46000 2.77444
46100 2.77767
46200 2.75865
46300 2.76193
46400 2.78766
46500 2.79442
46600 2.77614
46700 2.75159
46800 2.75833
46900 2.76665
47000 2.77408
47100 2.75843
47200 2.75602
47300 2.75546
47400 2.75712
47500 2.75111
47600 2.77784
47700 2.77764
47800 2.7659
47900 2.75784
48000 2.76075
48100 2.7706
48200 2.76566
48300 2.76054
48400 2.7823
48500 2.77186
48600 2.76196
48700 2.75052
48800 2.73098
48900 2.7165
49000 2.74234
49100 2.77804
49200 2.78085
49300 2.76567
49400 2.75789
49500 2.75864
49600 2.76331
49700 2.75968
49800 2.75899
49900 2.76492
50000 2.77922
50100 2.79934
50200 2.77554
50300 2.76925
50400 2.77079
50500 2.78774
50600 2.78795
50700 2.77814
50800 2.7866
50900 2.79556
51000 2.79228
51100 2.78597
51200 2.78065
51300 2.78178
51400 2.78195
51500 2.76561
51600 2.77507
51700 2.78703
51800 2.77859
51900 2.79093
52000 2.81281
52100 2.81102
52200 2.8091
52300 2.80699
52400 2.81252
52500 2.79991
52600 2.79485
52700 2.79926
52800 2.81351
52900 2.80014
53000 2.77282
53100 2.76667
53200 2.77336
53300 2.76943
53400 2.77028
53500 2.77872
53600 2.77456
53700 2.78552
53800 2.78619
53900 2.80405
54000 2.82402
54100 2.82592
54200 2.81355
54300 2.81115
54400 2.79827
54500 2.80344
54600 2.81053
54700 2.81811
54800 2.78942
54900 2.79023
55000 2.81571
55100 2.80769
55200 2.77366
55300 2.79141
55400 2.81442
55500 2.82517
55600 2.82033
55700 2.79532
55800 2.81036
55900 2.82759
56000 2.83242
56100 2.8333
56200 2.81961
56300 2.83527
56400 2.84467
56500 2.85259
56600 2.846
56700 2.83384
56800 2.84264
56900 2.84474
57000 2.83426
57100 2.8186
57200 2.79721
57300 2.78137
57400 2.78565
57500 2.79562
57600 2.79384
57700 2.81591
57800 2.81416
57900 2.80447
58000 2.80136
58100 2.79567
58200 2.80788
58300 2.81263
58400 2.80803
58500 2.78797
58600 2.80857
58700 2.83898
58800 2.84947
58900 2.84695
59000 2.83854
59100 2.82164
59200 2.8155
59300 2.81973
59400 2.80516
59500 2.7865
59600 2.77604
59700 2.80299
59800 2.79807
59900 2.81369
60000 2.82882
60100 2.84105
60200 2.83522
60300 2.80126
60400 2.80938
60500 2.80332
60600 2.80535
60700 2.81236
60800 2.80691
60900 2.8025
61000 2.81036
61100 2.83085
61200 2.82168
61300 2.81791
61400 2.80769
61500 2.80133
61600 2.7887
61700 2.78941
61800 2.79269
61900 2.80827
62000 2.79815
62100 2.7751
62200 2.75524
62300 2.75539
62400 2.76378
62500 2.75716
62600 2.76152
62700 2.7623
62800 2.79119
62900 2.79701
63000 2.80736
63100 2.80752
63200 2.79922
63300 2.79895
63400 2.78923
63500 2.7891
63600 2.77656
63700 2.77577
63800 2.77931
63900 2.79321
64000 2.79543
64100 2.81147
64200 2.80712
64300 2.80781
64400 2.79648
64500 2.79693
64600 2.78153
64700 2.79713
64800 2.78612
64900 2.78198
65000 2.77052
65100 2.7693
65200 2.79424
65300 2.80187
65400 2.7979
65500 2.77422
65600 2.75697
65700 2.76362
65800 2.77526
65900 2.7867
66000 2.7693
66100 2.74427
66200 2.75142
66300 2.77197
66400 2.7602
66500 2.74659
66600 2.7636
66700 2.79508
66800 2.75955
66900 2.7388
67000 2.74746
67100 2.74898
67200 2.75272
67300 2.75345
67400 2.76233
67500 2.77628
67600 2.75711
67700 2.76851
67800 2.78991
67900 2.79848
68000 2.79325
68100 2.77862
68200 2.77068
68300 2.76778
68400 2.75986
68500 2.7567
68600 2.75521
68700 2.77457
68800 2.76916
68900 2.74908
69000 2.75814
69100 2.76928
69200 2.76905
69300 2.76305
69400 2.7704
69500 2.76122
69600 2.76946
69700 2.76312
69800 2.74946
69900 2.75553
70000 2.74596
70100 2.73851
70200 2.75436
70300 2.74937
70400 2.73548
70500 2.75263
70600 2.76887
70700 2.76927
70800 2.75325
70900 2.76627
71000 2.78357
71100 2.78098
71200 2.76644
71300 2.75639
71400 2.77388
71500 2.77423
71600 2.78087
71700 2.78208
71800 2.79801
71900 2.78098
72000 2.7701
72100 2.78518
72200 2.79723
72300 2.7993
72400 2.76806
72500 2.78424
72600 2.78701
72700 2.79926
72800 2.78599
72900 2.78035
73000 2.78393
73100 2.7602
73200 2.77269
73300 2.77554
73400 2.77457
73500 2.78104
73600 2.77857
73700 2.76525
73800 2.75853
73900 2.75641
74000 2.77817
74100 2.79386
74200 2.78257
74300 2.76247
74400 2.75279
74500 2.75006
74600 2.75699
74700 2.74172
74800 2.76878
74900 2.7862
75000 2.78117
75100 2.76186
75200 2.75343
75300 2.73357
75400 2.72431
75500 2.75411
75600 2.7506
75700 2.76105
75800 2.7672
75900 2.78133
76000 2.80202
76100 2.7766
76200 2.76432
76300 2.77901
76400 2.76775
76500 2.75002
76600 2.76285
76700 2.7814
76800 2.76328
76900 2.75851
77000 2.77142
77100 2.78762
77200 2.78429
77300 2.77384
77400 2.77145
77500 2.76146
77600 2.764
77700 2.76332
77800 2.76252
77900 2.75563
78000 2.75964
78100 2.75481
78200 2.74621
78300 2.74821
78400 2.75348
78500 2.78317
78600 2.77686
78700 2.75301
78800 2.73934
78900 2.75867
79000 2.74701
79100 2.7637
79200 2.79512
79300 2.79387
79400 2.78237
79500 2.74876
79600 2.74368
79700 2.74696
79800 2.7481
79900 2.76577
80000 2.75796
80100 2.75339
80200 2.75866
80300 2.76668
80400 2.77361
80500 2.761
80600 2.75527
80700 2.75024
80800 2.75269
80900 2.77187
81000 2.75872
81100 2.76281
81200 2.75658
81300 2.74307
81400 2.7356
81500 2.74961
81600 2.76262
81700 2.73619
81800 2.72521
81900 2.73057
82000 2.74837
82100 2.72899
82200 2.75532
82300 2.75267
82400 2.77411
82500 2.76383
82600 2.74729
82700 2.75264
82800 2.75057
82900 2.7341
83000 2.72172
83100 2.73368
83200 2.73916
83300 2.72715
83400 2.73075
83500 2.74317
83600 2.74185
83700 2.72392
83800 2.71558
83900 2.72726
84000 2.74399
84100 2.73032
84200 2.72472
84300 2.72137
84400 2.73044
84500 2.72169
84600 2.71386
84700 2.70182
84800 2.71774
84900 2.72534
85000 2.71317
85100 2.71434
85200 2.72384
85300 2.7292
85400 2.71937
85500 2.70386
85600 2.71122
85700 2.708
85800 2.72215
85900 2.74217
86000 2.72854
86100 2.72693
86200 2.74761
86300 2.73412
86400 2.7041
86500 2.71276
86600 2.73517
86700 2.73183
86800 2.7303
86900 2.72352
87000 2.71255
87100 2.72656
87200 2.74151
87300 2.71745
87400 2.72731
87500 2.73127
87600 2.71534
87700 2.70833
87800 2.71937
87900 2.71567
88000 2.70525
88100 2.70008
88200 2.70697
88300 2.72488
88400 2.72321
88500 2.72064
88600 2.73676
88700 2.72701
88800 2.70813
88900 2.70008
89000 2.71311
89100 2.72615
89200 2.71654
89300 2.70058
89400 2.71384
89500 2.7187
89600 2.71996
89700 2.72786
89800 2.7289
89900 2.7217
90000 2.69892
90100 2.70545
90200 2.72574
90300 2.71038
90400 2.71171
90500 2.71598
90600 2.69436
90700 2.69896
90800 2.71465
90900 2.72112
91000 2.70837
91100 2.69164
91200 2.707
91300 2.72296
91400 2.71808
91500 2.74137
91600 2.75189
91700 2.75527
91800 2.72885
91900 2.74756
92000 2.7606
92100 2.77365
92200 2.77826
92300 2.77078
92400 2.77258
92500 2.74285
92600 2.73556
92700 2.72721
92800 2.73263
92900 2.7355
93000 2.7323
93100 2.73571
93200 2.75506
93300 2.77711
93400 2.75931
93500 2.74308
93600 2.74421
93700 2.74335
93800 2.74576
93900 2.7348
94000 2.74765
94100 2.76812
94200 2.75151
94300 2.75222
94400 2.74287
94500 2.75433
94600 2.75486
94700 2.74637
94800 2.77622
94900 2.75463
95000 2.75803
95100 2.732
95200 2.75054
95300 2.74034
95400 2.74133
95500 2.74475
95600 2.74022
95700 2.74749
95800 2.76459
95900 2.77023
96000 2.77205
96100 2.78388
96200 2.77738
96300 2.75309
96400 2.71895
96500 2.72756
96600 2.74471
96700 2.74327
96800 2.75782
96900 2.74172
97000 2.73114
97100 2.72771
97200 2.72079
97300 2.72546
97400 2.75383
97500 2.7479
97600 2.72804
97700 2.72531
97800 2.72325
97900 2.73305
98000 2.7432
98100 2.73189
98200 2.75302
98300 2.74732
98400 2.72901
98500 2.72495
98600 2.73188
98700 2.73462
98800 2.72455
98900 2.73678
99000 2.74246
99100 2.73015
99200 2.72718
99300 2.73453
99400 2.74561
99500 2.76153
99600 2.72879
99700 2.73716
99800 2.74561
99900 2.74121
100000 2.74225
