# Time-averaged data for fix rg_out
# TimeStep c_rg
16500 22.6893
16600 22.4319
16700 22.1837
16800 21.9455
16900 21.6948
17000 21.434
17100 21.1758
17200 20.926
17300 20.682
17400 20.4385
17500 20.185
17600 19.9249
17700 19.6728
17800 19.4304
17900 19.1845
18000 18.928
18100 18.652
18200 18.3827
18300 18.1212
18400 17.8702
18500 17.6258
18600 17.3811
18700 17.1403
18800 16.8984
18900 16.6616
19000 16.4316
19100 16.192
19200 15.9405
19300 15.6891
19400 15.4431
19500 15.2012
19600 14.9511
19700 14.7068
19800 14.4783
19900 14.2505
20000 14.0178
20100 13.7795
20200 13.5398
20300 13.2998
20400 13.0613
20500 12.8192
20600 12.5951
20700 12.3721
20800 12.1406
20900 11.902
21000 11.6594
21100 11.426
21200 11.2048
21300 10.9775
21400 10.7403
21500 10.507
21600 10.2761
21700 10.0478
21800 9.83061
21900 9.60825
22000 9.38981
22100 9.16649
22200 8.95034
22300 8.74132
22400 8.5237
22500 8.29875
22600 8.07685
22700 7.86192
22800 7.65027
22900 7.45356
23000 7.25865
23100 7.05092
23200 6.82941
23300 6.61025
23400 6.40386
23500 6.2004
23600 6.00848
23700 5.8088
23800 5.62519
23900 5.44859
24000 5.2572
24100 5.09811
24200 4.95132
24300 4.79087
24400 4.63601
24500 4.48599
24600 4.33931
24700 4.17842
24800 4.01968
24900 3.84671
25000 3.70587
25100 3.58485
25200 3.47836
25300 3.37363
25400 3.28716
25500 3.22935
25600 3.17288
25700 3.15072
25800 3.15431
25900 3.17247
26000 3.17425
26100 3.16797
26200 3.14325
26300 3.17105
26400 3.19763
26500 3.20367
26600 3.18214
26700 3.17073
26800 3.17771
26900 3.1861
27000 3.22649
27100 3.24618
27200 3.25742
27300 3.28728
27400 3.3107
27500 3.32251
27600 3.33151
27700 3.34606
27800 3.35452
27900 3.35876
28000 3.34084
28100 3.32621
28200 3.33683
28300 3.35404
28400 3.3661
28500 3.38024
28600 3.39857
28700 3.43509
28800 3.44289
28900 3.44904
29000 3.45227
29100 3.38451
29200 3.34309
29300 3.35145
29400 3.36568
29500 3.36078
29600 3.37098
29700 3.39017
29800 3.39958
29900 3.40635
30000 3.43068
30100 3.42469
30200 3.45392
30300 3.47245
30400 3.48042
30500 3.49031
30600 3.49978
30700 3.48915
30800 3.47951
30900 3.47465
31000 3.45183
31100 3.43247
31200 3.40642
31300 3.3952
31400 3.40955
31500 3.41173
31600 3.38724
31700 3.36983
31800 3.37616
31900 3.39287
32000 3.38573
32100 3.35963
32200 3.34093
32300 3.29746
32400 3.26363
32500 3.27617
32600 3.27938
32700 3.25357
32800 3.22113
32900 3.18205
33000 3.12633
33100 3.1004
33200 3.08665
33300 3.12267
33400 3.1509
33500 3.16434
33600 3.16277
33700 3.16726
33800 3.20099
33900 3.21613
34000 3.207
34100 3.23299
34200 3.25984
34300 3.25551
34400 3.25702
34500 3.26587
34600 3.26207
34700 3.23627
34800 3.2076
34900 3.18153
35000 3.16832
35100 3.14269
35200 3.13577
35300 3.14869
35400 3.19071
35500 3.1841
35600 3.20377
35700 3.24107
35800 3.25565
35900 3.27089
36000 3.24796
36100 3.21895
36200 3.18289
36300 3.16208
36400 3.16739
36500 3.15181
36600 3.14402
36700 3.16182
36800 3.19371
36900 3.17332
37000 3.14323
37100 3.11674
37200 3.07759
37300 3.06439
37400 3.0502
37500 3.06588
37600 3.0715
37700 3.06586
37800 3.07401
37900 3.08505
38000 3.07667
38100 3.06943
38200 3.06874
38300 3.06215
38400 3.08125
38500 3.06707
38600 3.07158
38700 3.09345
38800 3.10237
38900 3.08727
39000 3.08653
39100 3.082
39200 3.09603
39300 3.11973
39400 3.14768
39500 3.14829
39600 3.16378
39700 3.15696
39800 3.1464
39900 3.13691
40000 3.11209
40100 3.08405
40200 3.11894
40300 3.14801
40400 3.14442
40500 3.1384
40600 3.1157
40700 3.08935
40800 3.10238
40900 3.09992
41000 3.11467
41100 3.11957
41200 3.10661
41300 3.11696
41400 3.12086
41500 3.13406
41600 3.11397
41700 3.10532
41800 3.12514
41900 3.1002
42000 3.06006
42100 3.04804
42200 3.06088
42300 3.06191
42400 3.05882
42500 3.06607
42600 3.04725
42700 3.05742
42800 3.05572
42900 3.06577
43000 3.0805
43100 3.04847
43200 3.03261
43300 3.05644
43400 3.07946
43500 3.08849
43600 3.10326
43700 3.0936
43800 3.09103
43900 3.07859
44000 3.07998
44100 3.08252
44200 3.09061
44300 3.09286
44400 3.09068
44500 3.07825
44600 3.06126
44700 3.04988
44800 3.02992
44900 3.03598
45000 3.0685
45100 3.0886
45200 3.08094
45300 3.06191
45400 3.074
45500 3.06847
45600 3.06349
45700 3.05578
45800 3.03179
45900 3.03097
46000 3.04272
46100 3.0292
46200 2.98187
46300 2.95007
46400 2.92748
46500 2.93541
46600 2.96961
46700 2.98208
46800 2.97648
46900 3.00853
47000 3.01036
47100 3.00178
47200 2.99164
47300 2.97387
47400 2.96915
47500 2.96912
47600 2.96456
47700 2.97815
47800 2.99028
47900 2.9832
48000 2.98851
48100 2.97366
48200 2.99655
48300 2.98131
48400 2.99018
48500 2.99042
48600 2.97826
48700 2.9871
48800 3.02464
48900 3.03818
49000 3.01404
49100 3.00249
49200 3.02801
49300 3.04372
49400 3.04583
49500 3.02851
49600 3.01738
49700 3.02121
49800 3.02206
49900 3.00897
50000 2.99033
50100 2.99382
50200 2.99216
50300 3.00741
50400 3.01612
50500 3.03863
50600 3.03897
50700 3.0658
50800 3.07821
50900 3.08525
51000 3.06408
51100 3.08307
51200 3.10645
51300 3.1037
51400 3.07173
51500 3.04092
51600 3.02741
51700 3.0393
51800 3.0492
51900 3.05094
52000 3.05544
52100 3.06645
52200 3.08417
52300 3.10185
52400 3.10856
52500 3.12534
52600 3.12341
52700 3.08018
52800 3.04169
52900 3.02198
53000 2.98911
53100 2.99762
53200 2.99146
53300 3.01011
53400 3.02543
53500 3.05802
53600 3.07487
53700 3.09467
53800 3.11294
53900 3.10581
54000 3.10079
54100 3.05372
54200 3.04309
54300 3.03315
54400 3.04752
54500 3.04314
54600 3.04627
54700 3.05934
54800 3.05887
54900 3.06633
55000 3.05908
55100 3.07694
55200 3.08114
55300 3.0746
55400 3.06951
55500 3.06117
55600 3.07043
55700 3.08139
55800 3.0922
55900 3.10208
56000 3.11074
56100 3.11522
56200 3.128
56300 3.11502
56400 3.08454
56500 3.04592
56600 3.04376
56700 3.04443
56800 3.03821
56900 3.01017
57000 3.02628
57100 3.03761
57200 3.019
57300 2.9819
57400 2.97131
57500 2.97175
57600 3.00281
57700 3.0154
57800 3.01386
57900 3.01312
58000 2.98195
58100 2.99935
58200 3.01526
58300 3.03444
58400 3.05051
58500 3.06664
58600 3.08059
58700 3.08505
58800 3.05628
58900 3.03848
59000 3.03649
59100 3.03491
59200 3.02839
59300 3.03686
59400 3.03109
59500 3.02486
59600 3.00447
59700 3.00832
59800 3.02814
59900 3.03818
60000 3.04906
60100 3.06216
60200 3.06378
60300 3.07448
60400 3.09667
60500 3.10429
60600 3.09823
60700 3.09309
60800 3.08743
60900 3.07127
61000 3.04083
61100 3.00844
61200 2.99898
61300 3.02438
61400 3.06325
61500 3.04846
61600 3.03349
61700 3.01957
61800 3.02927
61900 3.01871
62000 3.01794
62100 3.00588
62200 3.00882
62300 2.98786
62400 3.03081
62500 3.05911
62600 3.0387
62700 3.02735
62800 3.02416
62900 3.01334
63000 3.03179
63100 3.03613
63200 3.04132
63300 3.05292
63400 3.05425
63500 3.03548
63600 3.02695
63700 3.02123
63800 3.01239
63900 2.99587
64000 2.98788
64100 2.98592
64200 3.02242
64300 3.02836
64400 3.0142
64500 3.00411
64600 3.04031
64700 3.04636
64800 3.05454
64900 3.07657
65000 3.06435
65100 3.05732
65200 3.04373
65300 3.06273
65400 3.05337
65500 3.07217
65600 3.08662
65700 3.1034
65800 3.10712
65900 3.10119
66000 3.09648
66100 3.10155
66200 3.09921
66300 3.09211
66400 3.09059
66500 3.10336
66600 3.10986
66700 3.1018
66800 3.08024
66900 3.05833
67000 3.06318
67100 3.05953
67200 3.0609
67300 3.06533
67400 3.06468
67500 3.05838
67600 3.07326
67700 3.08434
67800 3.10524
67900 3.13325
68000 3.14702
68100 3.1552
68200 3.18963
68300 3.20155
68400 3.20846
68500 3.1948
68600 3.16135
68700 3.147
68800 3.15413
68900 3.14417
69000 3.13382
69100 3.12641
69200 3.10918
69300 3.1002
69400 3.10055
69500 3.13132
69600 3.14385
69700 3.14729
69800 3.13783
69900 3.15197
70000 3.16163
70100 3.16071
70200 3.18917
70300 3.20736
70400 3.21679
70500 3.20771
70600 3.17437
70700 3.14722
70800 3.15313
70900 3.14863
71000 3.17756
71100 3.18691
71200 3.19567
71300 3.18757
71400 3.1757
71500 3.18192
71600 3.15473
71700 3.15035
71800 3.14203
71900 3.15401
72000 3.18951
72100 3.22266
72200 3.24383
72300 3.24297
72400 3.23485
72500 3.2215
72600 3.19057
72700 3.17657
72800 3.17474
72900 3.13772
73000 3.09629
73100 3.08723
73200 3.08325
73300 3.07157
73400 3.05671
73500 3.05293
73600 3.07673
73700 3.07206
73800 3.0903
73900 3.11686
74000 3.1392
74100 3.14236
74200 3.16658
74300 3.14937
74400 3.15534
74500 3.15871
74600 3.15857
74700 3.1546
74800 3.16818
74900 3.16367
75000 3.15501
75100 3.13803
75200 3.10993
75300 3.1006
75400 3.12054
75500 3.12467
75600 3.11416
75700 3.10153
75800 3.0971
75900 3.11687
76000 3.12189
76100 3.13351
76200 3.1475
76300 3.16204
76400 3.15404
76500 3.15642
76600 3.13091
76700 3.13456
76800 3.13948
76900 3.13215
77000 3.09572
77100 3.08193
77200 3.06161
77300 3.08874
77400 3.11157
77500 3.11293
77600 3.12905
77700 3.11352
77800 3.09249
77900 3.06899
78000 3.07076
78100 3.07723
78200 3.11129
78300 3.10942
78400 3.11024
78500 3.08963
78600 3.06919
78700 3.07133
78800 3.07826
78900 3.09672
79000 3.10551
79100 3.13669
79200 3.13413
79300 3.13062
79400 3.11415
79500 3.11449
79600 3.12501
79700 3.13872
79800 3.14946
79900 3.16192
80000 3.14005
80100 3.12367
80200 3.13026
80300 3.11933
80400 3.10816
80500 3.12796
80600 3.14619
80700 3.15518
80800 3.1485
80900 3.15937
81000 3.16067
81100 3.20047
81200 3.2006
81300 3.19849
81400 3.18602
81500 3.17279
81600 3.16242
81700 3.18176
81800 3.18962
81900 3.19319
82000 3.21615
82100 3.21483
82200 3.21685
82300 3.22456
82400 3.19996
82500 3.20498
82600 3.21056
82700 3.21676
82800 3.18678
82900 3.15346
83000 3.1291
83100 3.10027
83200 3.09564
83300 3.13607
83400 3.15282
83500 3.16026
83600 3.18159
83700 3.19869
83800 3.23153
83900 3.22533
84000 3.1951
84100 3.18005
84200 3.16343
84300 3.17859
84400 3.20132
84500 3.20564
84600 3.20285
84700 3.19977
84800 3.17898
84900 3.1579
85000 3.15133
85100 3.13899
85200 3.145
85300 3.14279
85400 3.13877
85500 3.14505
85600 3.17506
85700 3.17688
85800 3.15178
85900 3.11308
86000 3.11425
86100 3.11982
86200 3.09968
86300 3.09805
86400 3.10511
86500 3.12297
86600 3.1406
86700 3.14466
86800 3.14983
86900 3.18056
87000 3.18236
87100 3.19195
87200 3.22917
87300 3.22883
87400 3.21848
87500 3.21435
87600 3.20112
87700 3.20964
87800 3.21265
87900 3.23784
88000 3.24421
88100 3.22112
88200 3.22702
88300 3.24403
88400 3.26551
88500 3.30436
88600 3.28627
88700 3.28441
88800 3.31062
88900 3.34918
89000 3.32725
89100 3.33284
89200 3.33763
89300 3.34525
89400 3.32904
89500 3.31636
89600 3.29027
89700 3.28458
89800 3.29918
89900 3.29431
90000 3.30972
90100 3.29427
90200 3.28466
90300 3.29049
90400 3.27045
90500 3.25256
90600 3.27525
90700 3.29251
90800 3.29829
90900 3.28778
91000 3.27832
91100 3.25483
91200 3.26499
91300 3.29813
91400 3.3325
91500 3.357
91600 3.37188
91700 3.36569
91800 3.34211
91900 3.36012
92000 3.3801
92100 3.40328
92200 3.40279
92300 3.37956
92400 3.38977
92500 3.38383
92600 3.35433
92700 3.35519
92800 3.37028
92900 3.37196
93000 3.37054
93100 3.37135
93200 3.39308
93300 3.40705
93400 3.40393
93500 3.37506
93600 3.35692
93700 3.37295
93800 3.36627
93900 3.38113
94000 3.37489
94100 3.40981
94200 3.41986
94300 3.42444
94400 3.41993
94500 3.42346
94600 3.4143
94700 3.39779
94800 3.40541
94900 3.38095
95000 3.38017
95100 3.37157
95200 3.3557
95300 3.32949
95400 3.30902
95500 3.31444
95600 3.30796
95700 3.31663
95800 3.32409
95900 3.30084
96000 3.28696
96100 3.25419
96200 3.26734
96300 3.24094
96400 3.23015
96500 3.22795
96600 3.22681
96700 3.21659
96800 3.24179
96900 3.26174
97000 3.28183
97100 3.29102
97200 3.30664
97300 3.34043
97400 3.35123
97500 3.4003
97600 3.40647
97700 3.40039
97800 3.41635
97900 3.4237
98000 3.43974
98100 3.45424
98200 3.46815
98300 3.46235
98400 3.44106
98500 3.38906
98600 3.36048
98700 3.35735
98800 3.35833
98900 3.34389
99000 3.33676
99100 3.35519
99200 3.34735
99300 3.34648
99400 3.36078
99500 3.39577
99600 3.41534
99700 3.39185
99800 3.36612
99900 3.35121
100000 3.39146
