# Time-averaged data for fix rg_out
# TimeStep c_rg
27200 2.02558
27300 2.06392
27400 2.12956
27500 2.15497
27600 2.1378
27700 2.14118
27800 2.14759
27900 2.17819
28000 2.23034
28100 2.26847
28200 2.24888
28300 2.26671
28400 2.27416
28500 2.29903
28600 2.31042
28700 2.31437
28800 2.29264
28900 2.30086
29000 2.3176
29100 2.38545
29200 2.37582
29300 2.37118
29400 2.35447
29500 2.34743
29600 2.32436
29700 2.2976
29800 2.29216
29900 2.31914
30000 2.30868
30100 2.29659
30200 2.28863
30300 2.2546
30400 2.25848
30500 2.26545
30600 2.21374
30700 2.11398
30800 2.09227
30900 2.11412
31000 2.10701
31100 2.13884
31200 2.19124
31300 2.18924
31400 2.15642
31500 2.07839
31600 2.07137
31700 2.12013
31800 2.1354
31900 2.15165
32000 2.10485
32100 2.10895
32200 2.13576
32300 2.14366
32400 2.17522
32500 2.16688
32600 2.16972
32700 2.1604
32800 2.22674
32900 2.30598
33000 2.33243
33100 2.32432
33200 2.28012
33300 2.2185
33400 2.19611
33500 2.16758
33600 2.17103
33700 2.18284
33800 2.16916
33900 2.19421
34000 2.21868
34100 2.21057
34200 2.21328
34300 2.25047
34400 2.2712
34500 2.28016
34600 2.32015
34700 2.3475
34800 2.31779
34900 2.30265
35000 2.31841
35100 2.35398
35200 2.37123
35300 2.44299
35400 2.53398
35500 2.58292
35600 2.64605
35700 2.70717
35800 2.71706
35900 2.7301
36000 2.68709
36100 2.63495
36200 2.61163
36300 2.60538
36400 2.61384
36500 2.60065
36600 2.58699
36700 2.62996
36800 2.68828
36900 2.71943
37000 2.75588
37100 2.76861
37200 2.73911
37300 2.73226
37400 2.71695
37500 2.72909
37600 2.66624
37700 2.6306
37800 2.59892
37900 2.57351
38000 2.55224
38100 2.52256
38200 2.49973
38300 2.4799
38400 2.46595
38500 2.43432
38600 2.41331
38700 2.40915
38800 2.4192
38900 2.44168
39000 2.46132
39100 2.48795
39200 2.52862
39300 2.57152
39400 2.58413
39500 2.62517
39600 2.61172
39700 2.60739
39800 2.6048
39900 2.59799
40000 2.53128
40100 2.48115
40200 2.42555
40300 2.38377
40400 2.40073
40500 2.40718
40600 2.40118
40700 2.36964
40800 2.39126
40900 2.38913
41000 2.34982
41100 2.36189
41200 2.36099
41300 2.40409
41400 2.37734
41500 2.34601
41600 2.33012
41700 2.35083
41800 2.34694
41900 2.32446
42000 2.33119
42100 2.34388
42200 2.37926
42300 2.42417
42400 2.46581
42500 2.51726
42600 2.50655
42700 2.50909
42800 2.53782
42900 2.53756
43000 2.52963
43100 2.53829
43200 2.5912
43300 2.62275
43400 2.62671
43500 2.5723
43600 2.58432
43700 2.63615
43800 2.65766
43900 2.65797
44000 2.6044
44100 2.53869
44200 2.47133
44300 2.46498
44400 2.4492
44500 2.48094
44600 2.4933
44700 2.55285
44800 2.61461
44900 2.67603
45000 2.7014
45100 2.72044
45200 2.67715
45300 2.68928
45400 2.69494
45500 2.69381
45600 2.73335
45700 2.80105
45800 2.87612
45900 2.90556
46000 2.86964
46100 2.84338
46200 2.80845
46300 2.80063
46400 2.76444
46500 2.77092
46600 2.76134
46700 2.72173
46800 2.69852
46900 2.69028
47000 2.6953
47100 2.71895
47200 2.68713
47300 2.64748
47400 2.66478
47500 2.73804
47600 2.7764
47700 2.80972
47800 2.81113
47900 2.86977
48000 2.91113
48100 2.93029
48200 2.96965
48300 3.02042
48400 3.05045
48500 3.01147
48600 2.98565
48700 2.93367
48800 2.86991
48900 2.85235
49000 2.79322
49100 2.76183
49200 2.76264
49300 2.71791
49400 2.6982
49500 2.64264
49600 2.62339
49700 2.59734
49800 2.57309
49900 2.5581
50000 2.56336
50100 2.57487
50200 2.56961
50300 2.52686
50400 2.49669
50500 2.51746
50600 2.5311
50700 2.54985
50800 2.60624
50900 2.68346
51000 2.76027
51100 2.7879
51200 2.8754
51300 2.99562
51400 3.08986
51500 3.17983
51600 3.22991
51700 3.25115
51800 3.23803
51900 3.18724
52000 3.12132
52100 3.08239
52200 3.07267
52300 3.07933
52400 3.0555
52500 2.98254
52600 2.95511
52700 2.94694
52800 2.96016
52900 2.99172
53000 3.00716
53100 3.03538
53200 3.05669
53300 3.04699
53400 3.02442
53500 2.97321
53600 2.96798
53700 2.9786
53800 2.98574
53900 3.04175
54000 3.14136
54100 3.20948
54200 3.25163
54300 3.26251
54400 3.2678
54500 3.23733
54600 3.2179
54700 3.22393
54800 3.21509
54900 3.216
55000 3.17473
55100 3.15559
55200 3.20344
55300 3.23096
55400 3.27948
55500 3.33136
55600 3.34988
55700 3.38687
55800 3.37804
55900 3.385
56000 3.37205
56100 3.40488
56200 3.40796
56300 3.42055
56400 3.47902
56500 3.49414
56600 3.49862
56700 3.48627
56800 3.43347
56900 3.43511
57000 3.41501
57100 3.38325
57200 3.31218
57300 3.27268
57400 3.19796
57500 3.10464
57600 3.10239
57700 3.1272
57800 3.18386
57900 3.21364
58000 3.20327
58100 3.16645
58200 3.12909
58300 3.0773
58400 3.05498
58500 3.03999
58600 3.01557
58700 2.98714
58800 2.92018
58900 2.81308
59000 2.76307
59100 2.75391
59200 2.72207
59300 2.71188
59400 2.70214
59500 2.7386
59600 2.74097
59700 2.77039
59800 2.74901
59900 2.70866
60000 2.64435
60100 2.56458
60200 2.52059
60300 2.53052
60400 2.53927
60500 2.54271
60600 2.55641
60700 2.56656
60800 2.53037
60900 2.46808
61000 2.42039
61100 2.3967
61200 2.38598
61300 2.40006
61400 2.42221
61500 2.50298
61600 2.52609
61700 2.59425
61800 2.61886
61900 2.67217
62000 2.67684
62100 2.68995
62200 2.72125
62300 2.7748
62400 2.77076
62500 2.7416
62600 2.76218
62700 2.7365
62800 2.73479
62900 2.7288
63000 2.70077
63100 2.6454
63200 2.65263
63300 2.62651
63400 2.61846
63500 2.60397
63600 2.56513
63700 2.55911
63800 2.54077
63900 2.52782
64000 2.53152
64100 2.57873
64200 2.5171
64300 2.42068
64400 2.39216
64500 2.38417
64600 2.40458
64700 2.40379
64800 2.41996
64900 2.44807
65000 2.49131
65100 2.44807
65200 2.42259
65300 2.38848
65400 2.33146
65500 2.28722
65600 2.31331
65700 2.30834
65800 2.31526
65900 2.27903
66000 2.25589
66100 2.23678
66200 2.13774
66300 2.11207
66400 2.13974
66500 2.14815
66600 2.1772
66700 2.2008
66800 2.21045
66900 2.20078
67000 2.20648
67100 2.17849
67200 2.22761
67300 2.18893
67400 2.18116
67500 2.16503
67600 2.11474
67700 2.12442
67800 2.05736
67900 2.04578
68000 2.05425
68100 2.04455
68200 2.00246
68300 2.00636
68400 2.00942
68500 2.01332
68600 2.05271
68700 2.09779
68800 2.08358
68900 2.07668
69000 2.11494
69100 2.14489
69200 2.17946
69300 2.22483
69400 2.2351
69500 2.22761
69600 2.24609
69700 2.24646
69800 2.24137
69900 2.24793
70000 2.23032
70100 2.22024
70200 2.18408
70300 2.19326
70400 2.23984
70500 2.22786
70600 2.20921
70700 2.2047
70800 2.24273
70900 2.24795
71000 2.22776
71100 2.22652
71200 2.22983
71300 2.24022
71400 2.24868
71500 2.23753
71600 2.27787
71700 2.28508
71800 2.29227
71900 2.31946
72000 2.34067
72100 2.35944
72200 2.36642
72300 2.40945
72400 2.40487
72500 2.35591
72600 2.32477
72700 2.26519
72800 2.22198
72900 2.19279
73000 2.1406
73100 2.06957
73200 2.00716
73300 2.03525
73400 2.06559
73500 2.12626
73600 2.23847
73700 2.34297
73800 2.41366
73900 2.48251
74000 2.45311
74100 2.46097
74200 2.46833
74300 2.47751
74400 2.45638
74500 2.41175
74600 2.41079
74700 2.37783
74800 2.40112
74900 2.40003
75000 2.42461
75100 2.36417
75200 2.33378
75300 2.32021
75400 2.35368
75500 2.3821
75600 2.41079
75700 2.41624
75800 2.39389
75900 2.39684
76000 2.44653
76100 2.48504
76200 2.52446
76300 2.5024
76400 2.47782
76500 2.45112
76600 2.50588
76700 2.57514
76800 2.60504
76900 2.59304
77000 2.58923
77100 2.60268
77200 2.66928
77300 2.68545
77400 2.68893
77500 2.70869
77600 2.70784
77700 2.67529
77800 2.67195
77900 2.6818
78000 2.71673
78100 2.7063
78200 2.68916
78300 2.70164
78400 2.69728
78500 2.66258
78600 2.66135
78700 2.62909
78800 2.63444
78900 2.62793
79000 2.6059
79100 2.59175
79200 2.64449
79300 2.74098
79400 2.81568
79500 2.8317
79600 2.88029
79700 2.91724
79800 2.98405
79900 3.04474
80000 3.06726
80100 3.13277
80200 3.19436
80300 3.28869
80400 3.38768
80500 3.48166
80600 3.55574
80700 3.59833
80800 3.6539
80900 3.68396
81000 3.73279
81100 3.7479
81200 3.7258
81300 3.72163
81400 3.71801
81500 3.6924
81600 3.69616
81700 3.71323
81800 3.7082
81900 3.63542
82000 3.5768
82100 3.52429
82200 3.47654
82300 3.43508
82400 3.32442
82500 3.23222
82600 3.20011
82700 3.17805
82800 3.13688
82900 3.12057
83000 3.11698
83100 3.08214
83200 3.09882
83300 3.11107
83400 3.09838
83500 3.13672
83600 3.16258
83700 3.15446
83800 3.09129
83900 3.05891
84000 3.00022
84100 3.01576
84200 3.03332
84300 3.04026
84400 3.09
84500 3.16059
84600 3.21814
84700 3.23212
84800 3.22953
84900 3.218
85000 3.18826
85100 3.14411
85200 3.11185
85300 3.05719
85400 3.04564
85500 3.04171
85600 3.07766
85700 3.07673
85800 3.08071
85900 3.09442
86000 3.15828
86100 3.18422
86200 3.15648
86300 3.10986
86400 3.12265
86500 3.1204
86600 3.11064
86700 3.11824
86800 3.11789
86900 3.09737
87000 3.09493
87100 3.0605
87200 3.03883
87300 3.03515
87400 3.02823
87500 3.0493
87600 3.02161
87700 3.04603
87800 3.04825
87900 3.04363
88000 3.02331
88100 2.9921
88200 2.92319
88300 2.9242
88400 2.94351
88500 2.98676
88600 3.00715
88700 3.0985
88800 3.1936
88900 3.208
89000 3.22593
89100 3.2663
89200 3.25011
89300 3.26485
89400 3.268
89500 3.30301
89600 3.35608
89700 3.41199
89800 3.36826
89900 3.3358
90000 3.27265
90100 3.2076
90200 3.19355
90300 3.15165
90400 3.10039
90500 3.07508
90600 3.11123
90700 3.11036
90800 3.10187
90900 3.11343
91000 3.16039
91100 3.2099
91200 3.21052
91300 3.13276
91400 3.06661
91500 3.01559
91600 2.98152
91700 2.9695
91800 2.90133
91900 2.82157
92000 2.7316
92100 2.68593
92200 2.68108
92300 2.67255
92400 2.66058
92500 2.73339
92600 2.78362
92700 2.82141
92800 2.80648
92900 2.76475
93000 2.71117
93100 2.68692
93200 2.66894
93300 2.6511
93400 2.65939
93500 2.66725
93600 2.66615
93700 2.68808
93800 2.72414
93900 2.76751
94000 2.79319
94100 2.77557
94200 2.72269
94300 2.71883
94400 2.7428
94500 2.75353
94600 2.77916
94700 2.79986
94800 2.80656
94900 2.8073
95000 2.82697
95100 2.86913
95200 2.90015
95300 2.88673
95400 2.82083
95500 2.77859
95600 2.7879
95700 2.77952
95800 2.74292
95900 2.67997
96000 2.67395
96100 2.70652
96200 2.69906
96300 2.70226
96400 2.71204
96500 2.71944
96600 2.71904
96700 2.67257
96800 2.64417
96900 2.62246
97000 2.577
97100 2.62818
97200 2.66002
97300 2.72721
97400 2.76886
97500 2.71529
97600 2.70016
97700 2.69251
97800 2.69287
97900 2.71639
98000 2.77157
98100 2.82768
98200 2.86234
98300 2.82872
98400 2.78165
98500 2.73987
98600 2.69614
98700 2.64705
98800 2.62231
98900 2.59894
99000 2.62195
99100 2.62396
99200 2.62125
99300 2.64454
99400 2.6668
99500 2.66977
99600 2.61363
99700 2.59505
99800 2.56268
99900 2.49944
100000 2.43412
