# Time-averaged data for fix rg_out
# TimeStep c_rg
42400 2.92424
42500 2.83477
42600 2.73057
42700 2.62525
42800 2.52106
42900 2.3374
43000 2.11006
43100 1.9485
43200 1.79127
43300 1.63272
43400 1.54757
43500 1.49346
43600 1.56816
43700 1.68933
43800 1.80979
43900 1.89115
44000 1.90805
44100 1.93796
44200 1.86464
44300 1.79832
44400 1.67071
44500 1.66132
44600 1.62794
44700 1.60996
44800 1.62586
44900 1.67162
45000 1.66703
45100 1.7365
45200 1.74386
45300 1.70132
45400 1.70678
45500 1.72435
45600 1.7325
45700 1.77174
45800 1.82367
45900 1.78388
46000 1.79724
46100 1.79428
46200 1.85429
46300 1.91654
46400 1.95703
46500 1.95664
46600 1.9552
46700 1.90203
46800 1.87809
46900 1.83815
47000 1.88404
47100 1.97879
47200 2.08677
47300 2.15587
47400 2.24006
47500 2.32064
47600 2.28023
47700 2.25551
47800 2.21438
47900 2.13474
48000 2.10291
48100 2.11408
48200 2.1253
48300 2.10703
48400 2.09704
48500 2.1414
48600 2.08431
48700 1.93663
48800 1.80005
48900 1.69973
49000 1.64255
49100 1.59598
49200 1.6736
49300 1.78717
49400 1.86268
49500 1.9493
49600 2.04811
49700 2.1047
49800 2.15664
49900 2.12023
50000 2.14084
50100 2.19468
50200 2.27573
50300 2.36243
50400 2.45076
50500 2.57646
50600 2.69311
50700 2.7589
50800 2.79269
50900 2.76941
51000 2.72061
51100 2.64273
51200 2.57329
51300 2.52875
51400 2.46545
51500 2.41198
51600 2.3624
51700 2.3366
51800 2.23713
51900 2.12915
52000 1.99043
52100 1.93468
52200 1.89936
52300 1.84004
52400 1.84872
52500 1.85957
52600 1.84722
52700 1.79709
52800 1.82691
52900 1.92102
53000 2.01545
53100 2.09091
53200 2.15335
53300 2.12552
53400 2.13562
53500 2.18096
53600 2.22227
53700 2.28038
53800 2.28523
53900 2.32615
54000 2.34382
54100 2.39784
54200 2.43617
54300 2.41057
54400 2.40282
54500 2.38203
54600 2.36522
54700 2.34189
54800 2.26672
54900 2.16194
55000 2.04738
55100 1.9027
55200 1.77878
55300 1.67009
55400 1.56794
55500 1.56195
55600 1.602
55700 1.55197
55800 1.61549
55900 1.66959
56000 1.73146
56100 1.73628
56200 1.6444
56300 1.59694
56400 1.5519
56500 1.64573
56600 1.75638
56700 1.90349
56800 1.96905
56900 2.05774
57000 2.1563
57100 2.27092
57200 2.32083
57300 2.41183
57400 2.44816
57500 2.46305
57600 2.45558
57700 2.4038
57800 2.35355
57900 2.30713
58000 2.28081
58100 2.19469
58200 2.06969
58300 1.9265
58400 1.79899
58500 1.72181
58600 1.71922
58700 1.73112
58800 1.73695
58900 1.80798
59000 1.8536
59100 1.86857
59200 1.90196
59300 1.96409
59400 1.97052
59500 1.9241
59600 1.96671
59700 1.97981
59800 2.01348
59900 2.12544
60000 2.20842
60100 2.18179
60200 2.1172
60300 2.13096
60400 2.08432
60500 2.00352
60600 1.91111
60700 1.87711
60800 1.84539
60900 1.80072
61000 1.78329
61100 1.73491
61200 1.69904
61300 1.67281
61400 1.61783
61500 1.57365
61600 1.56582
61700 1.51241
61800 1.46591
61900 1.44399
62000 1.53961
62100 1.61541
62200 1.6362
62300 1.57502
62400 1.51785
62500 1.49111
62600 1.54124
62700 1.59077
62800 1.65268
62900 1.6547
63000 1.75216
63100 1.87666
63200 1.90319
63300 1.92281
63400 1.90605
63500 1.97358
63600 2.00849
63700 1.99783
63800 1.99415
63900 2.00446
64000 1.94799
64100 1.91175
64200 1.88573
64300 1.88318
64400 1.88665
64500 1.96429
64600 2.0677
64700 2.14326
64800 2.20424
64900 2.1856
65000 2.13765
65100 2.07732
65200 2.08119
65300 2.0294
65400 2.06293
65500 2.07149
65600 2.00431
65700 1.8802
65800 1.80734
65900 1.72001
66000 1.76609
66100 1.86481
66200 2.0041
66300 2.12794
66400 2.23446
66500 2.32195
66600 2.43716
66700 2.48821
66800 2.52425
66900 2.57086
67000 2.58235
67100 2.58691
67200 2.5814
67300 2.58125
67400 2.5189
67500 2.47008
67600 2.39811
67700 2.34898
67800 2.27544
67900 2.2064
68000 2.19706
68100 2.22919
68200 2.24496
68300 2.27313
68400 2.422
68500 2.50252
68600 2.53951
68700 2.54368
68800 2.51945
68900 2.58196
69000 2.6508
69100 2.76537
69200 2.85853
69300 2.93957
69400 3.03478
69500 3.10999
69600 3.15939
69700 3.2244
69800 3.26546
69900 3.32077
70000 3.35805
70100 3.41038
70200 3.4022
70300 3.34427
70400 3.25519
70500 3.11419
70600 2.99871
70700 2.89152
70800 2.80833
70900 2.74528
71000 2.68968
71100 2.60728
71200 2.54606
71300 2.50009
71400 2.39929
71500 2.26706
71600 2.19477
71700 2.09567
71800 2.0542
71900 2.03032
72000 2.01217
72100 1.99984
72200 1.9814
72300 1.9842
72400 2.01495
72500 2.14102
72600 2.29523
72700 2.42622
72800 2.5733
72900 2.73345
73000 2.83739
73100 2.89367
73200 2.95337
73300 2.97928
73400 3.00654
73500 2.97073
73600 2.95047
73700 2.92941
73800 2.92891
73900 2.81628
74000 2.74154
74100 2.66634
74200 2.55134
74300 2.48389
74400 2.34883
74500 2.25416
74600 2.17408
74700 2.19702
74800 2.2273
74900 2.28748
75000 2.40996
75100 2.49615
75200 2.55682
75300 2.5893
75400 2.64155
75500 2.72761
75600 2.87905
75700 3.03999
75800 3.1932
75900 3.34499
76000 3.5008
76100 3.67224
76200 3.82285
76300 3.88743
76400 3.92697
76500 3.94365
76600 3.95701
76700 3.93543
76800 3.84974
76900 3.70498
77000 3.52011
77100 3.32828
77200 3.17695
77300 3.02674
77400 2.87721
77500 2.71856
77600 2.64964
77700 2.63879
77800 2.66384
77900 2.70683
78000 2.68332
78100 2.68054
78200 2.60118
78300 2.48293
78400 2.3356
78500 2.18244
78600 2.04367
78700 1.87425
78800 1.71819
78900 1.63033
79000 1.63757
79100 1.68089
79200 1.72317
79300 1.78079
79400 1.85624
79500 1.91376
79600 1.92752
79700 1.98316
79800 2.09507
79900 2.16871
80000 2.17862
80100 2.16089
80200 2.12598
80300 2.10276
80400 1.99322
80500 1.88233
80600 1.82756
80700 1.81386
80800 1.7806
80900 1.77951
81000 1.68779
81100 1.61245
81200 1.61822
81300 1.6212
81400 1.67429
81500 1.66199
81600 1.71522
81700 1.82359
81800 1.82557
81900 1.83987
82000 1.87699
82100 1.94781
82200 2.03471
82300 2.12431
82400 2.15517
82500 2.26129
82600 2.42643
82700 2.59593
82800 2.74876
82900 2.89641
83000 2.9531
83100 3.03556
83200 3.07017
83300 3.10945
83400 3.19807
83500 3.26801
83600 3.36113
83700 3.38833
83800 3.38029
83900 3.36924
84000 3.32418
84100 3.21308
84200 3.11421
84300 2.99242
84400 2.91875
84500 2.80326
84600 2.69624
84700 2.63029
84800 2.60667
84900 2.55153
85000 2.63805
85100 2.61448
85200 2.60683
85300 2.62289
85400 2.59494
85500 2.54983
85600 2.52724
85700 2.4986
85800 2.46722
85900 2.39575
86000 2.3381
86100 2.31254
86200 2.25906
86300 2.26181
86400 2.27372
86500 2.296
86600 2.32871
86700 2.35274
86800 2.34609
86900 2.30782
87000 2.25066
87100 2.1872
87200 2.13909
87300 2.13469
87400 2.08507
87500 2.02868
87600 1.97121
87700 1.97404
87800 2.01188
87900 2.10614
88000 2.1618
88100 2.24798
88200 2.30907
88300 2.32384
88400 2.38556
88500 2.45521
88600 2.56269
88700 2.71536
88800 2.8205
88900 2.89764
89000 2.91816
89100 2.93622
89200 2.96826
89300 2.99497
89400 3.01294
89500 2.98132
89600 2.93334
89700 2.89972
89800 2.88487
89900 2.91705
90000 2.94284
90100 2.98077
90200 2.94495
90300 2.91362
90400 2.88754
90500 2.85399
90600 2.79955
90700 2.72817
90800 2.61904
90900 2.54262
91000 2.46351
91100 2.38603
91200 2.35742
91300 2.28284
91400 2.25501
91500 2.24982
91600 2.21849
91700 2.14385
91800 2.16496
91900 2.13278
92000 2.17446
92100 2.17971
92200 2.13936
92300 2.08242
92400 2.06192
92500 1.97319
92600 1.95353
92700 1.99663
92800 2.02403
92900 2.08201
93000 2.18739
93100 2.24007
93200 2.27789
93300 2.36639
93400 2.38739
93500 2.31546
93600 2.28399
93700 2.24069
93800 2.29791
93900 2.35794
94000 2.34904
94100 2.18793
94200 2.10532
94300 2.01461
94400 1.92037
94500 1.81859
94600 1.68864
94700 1.63557
94800 1.61541
94900 1.50026
95000 1.5813
95100 1.59162
95200 1.59728
95300 1.57315
95400 1.52311
95500 1.50242
95600 1.48968
95700 1.62299
95800 1.74316
95900 1.86083
96000 2.0263
96100 2.10539
96200 2.19495
96300 2.25658
96400 2.27342
96500 2.19072
96600 2.16966
96700 2.11959
96800 2.04683
96900 1.936
97000 1.89438
97100 1.85784
97200 1.83718
97300 1.82137
97400 1.83489
97500 1.80666
97600 1.76802
97700 1.80423
97800 1.76458
97900 1.7255
98000 1.71283
98100 1.75074
98200 1.69689
98300 1.63792
98400 1.69786
98500 1.70498
98600 1.73212
98700 1.70512
98800 1.68155
98900 1.80506
99000 1.89518
99100 1.86381
99200 1.78928
99300 1.70663
99400 1.7568
99500 1.74848
99600 1.76628
99700 1.75199
99800 1.76549
99900 1.85518
100000 1.97169
