# Time-averaged data for fix rg_out
# TimeStep c_rg
18000 8.86137
18100 8.59613
18200 8.32494
18300 8.04866
18400 7.77432
18500 7.51505
18600 7.26274
18700 6.99196
18800 6.72407
18900 6.47645
19000 6.2494
19100 6.03763
19200 5.82052
19300 5.59829
19400 5.39931
19500 5.22256
19600 5.02511
19700 4.85821
19800 4.69621
19900 4.53927
20000 4.40229
20100 4.28441
20200 4.1809
20300 4.1413
20400 4.12113
20500 4.1275
20600 4.14139
20700 4.1761
20800 4.22016
20900 4.2815
21000 4.33264
21100 4.3996
21200 4.45985
21300 4.54438
21400 4.59398
21500 4.63255
21600 4.67468
21700 4.69718
21800 4.73649
21900 4.73369
22000 4.72645
22100 4.72354
22200 4.70978
22300 4.70013
22400 4.67292
22500 4.66205
22600 4.65003
22700 4.61647
22800 4.57116
22900 4.52802
23000 4.4921
23100 4.45151
23200 4.3965
23300 4.36924
23400 4.3262
23500 4.2883
23600 4.27296
23700 4.25439
23800 4.23511
23900 4.20661
24000 4.18463
24100 4.1917
24200 4.20029
24300 4.21107
24400 4.23376
24500 4.25263
24600 4.27512
24700 4.29751
24800 4.29739
24900 4.29546
25000 4.26815
25100 4.24435
25200 4.22886
25300 4.22851
25400 4.20036
25500 4.18259
25600 4.15328
25700 4.13088
25800 4.11401
25900 4.11428
26000 4.12811
26100 4.12206
26200 4.1398
26300 4.16515
26400 4.18168
26500 4.21123
26600 4.23947
26700 4.26884
26800 4.29823
26900 4.28589
27000 4.27709
27100 4.26024
27200 4.26926
27300 4.27485
27400 4.25334
27500 4.24308
27600 4.2514
27700 4.25774
27800 4.26765
27900 4.27063
28000 4.26363
28100 4.25197
28200 4.26383
28300 4.27639
28400 4.28998
28500 4.32399
28600 4.3522
28700 4.37926
28800 4.39243
28900 4.39539
29000 4.39302
29100 4.39916
29200 4.4009
29300 4.39836
29400 4.39855
29500 4.39354
29600 4.38092
29700 4.36698
29800 4.36248
29900 4.33561
30000 4.3173
30100 4.31457
30200 4.28353
30300 4.24928
30400 4.2273
30500 4.19764
30600 4.15165
30700 4.1304
30800 4.11949
30900 4.10678
31000 4.08954
31100 4.06229
31200 4.02808
31300 4.02317
31400 4.02722
31500 4.00519
31600 4.01703
31700 4.03469
31800 4.07632
31900 4.11476
32000 4.17086
32100 4.22988
32200 4.27726
32300 4.30841
32400 4.34381
32500 4.35597
32600 4.37572
32700 4.40448
32800 4.40096
32900 4.42186
33000 4.42193
33100 4.40802
33200 4.42004
33300 4.45903
33400 4.46579
33500 4.48684
33600 4.4793
33700 4.43995
33800 4.42272
33900 4.40813
34000 4.40862
34100 4.4021
34200 4.39919
34300 4.39753
34400 4.40146
34500 4.38418
34600 4.38999
34700 4.39841
34800 4.39623
34900 4.38928
35000 4.37122
35100 4.39436
35200 4.39077
35300 4.38791
35400 4.38508
35500 4.39481
35600 4.39541
35700 4.41385
35800 4.44404
35900 4.43872
36000 4.42908
36100 4.43243
36200 4.44374
36300 4.45646
36400 4.47511
36500 4.49859
36600 4.50365
36700 4.53444
36800 4.5597
36900 4.54749
37000 4.50695
37100 4.48705
37200 4.45457
37300 4.43093
37400 4.40656
37500 4.37812
37600 4.37289
37700 4.3341
37800 4.29662
37900 4.27705
38000 4.25328
38100 4.21834
38200 4.20966
38300 4.19521
38400 4.17362
38500 4.16276
38600 4.13761
38700 4.09386
38800 4.08014
38900 4.04393
39000 4.03455
39100 4.01684
39200 4.01444
39300 4.03362
39400 4.04482
39500 4.03543
39600 4.04636
39700 4.04367
39800 4.05454
39900 4.08648
40000 4.12616
40100 4.15269
40200 4.1546
40300 4.1808
40400 4.22685
40500 4.23675
40600 4.21563
40700 4.20542
40800 4.20901
40900 4.22158
41000 4.2201
41100 4.21867
41200 4.20331
41300 4.15916
41400 4.13766
41500 4.14181
41600 4.15214
41700 4.15795
41800 4.14744
41900 4.11249
42000 4.0804
42100 4.05853
42200 4.02528
42300 3.99874
42400 3.98104
42500 3.98822
42600 3.99481
42700 4.00726
42800 4.00259
42900 3.99674
43000 3.97095
43100 3.94358
43200 3.94409
43300 3.91684
43400 3.91655
43500 3.90136
43600 3.90932
43700 3.93049
43800 3.91304
43900 3.88509
44000 3.87134
44100 3.883
44200 3.89383
44300 3.91642
44400 3.92492
44500 3.92484
44600 3.91731
44700 3.90459
44800 3.91051
44900 3.88205
45000 3.87213
45100 3.86291
45200 3.89766
45300 3.91892
45400 3.92624
45500 3.9328
45600 3.93941
45700 3.92906
45800 3.91955
45900 3.91031
46000 3.92523
46100 3.95765
46200 4.00596
46300 4.02877
46400 4.06175
46500 4.07657
46600 4.07555
46700 4.06797
46800 4.0561
46900 4.04914
47000 4.03211
47100 3.99968
47200 3.97534
47300 3.98031
47400 3.99378
47500 4.00289
47600 3.99372
47700 3.97798
47800 3.96721
47900 3.96735
48000 3.94176
48100 3.93789
48200 3.94189
48300 3.95561
48400 3.99164
48500 4.02672
48600 4.03391
48700 4.01879
48800 4.02373
48900 4.04038
49000 4.06323
49100 4.0392
49200 4.02175
49300 4.00471
49400 4.00796
49500 3.99701
49600 4.00806
49700 4.0024
49800 3.97436
49900 3.93876
50000 3.91667
50100 3.90865
50200 3.90536
50300 3.88381
50400 3.87696
50500 3.88064
50600 3.88595
50700 3.86677
50800 3.83968
50900 3.82132
51000 3.81533
51100 3.81507
51200 3.82881
51300 3.85097
51400 3.8642
51500 3.8819
51600 3.88638
51700 3.88254
51800 3.88393
51900 3.90194
52000 3.92064
52100 3.93267
52200 3.95809
52300 3.99285
52400 4.00492
52500 4.01292
52600 4.02836
52700 4.02444
52800 4.03108
52900 4.01778
53000 4.01692
53100 4.02235
53200 4.01642
53300 4.0223
53400 4.0297
53500 4.01611
53600 3.99926
53700 3.99014
53800 3.96766
53900 3.96534
54000 3.96976
54100 3.97562
54200 3.96822
54300 3.96452
54400 3.97918
54500 3.99142
54600 3.98102
54700 3.99938
54800 4.00086
54900 4.00094
55000 4.00311
55100 4.01217
55200 4.03354
55300 4.05747
55400 4.08548
55500 4.09613
55600 4.11571
55700 4.14735
55800 4.16823
55900 4.17122
56000 4.15687
56100 4.14449
56200 4.10842
56300 4.05759
56400 3.99998
56500 3.93881
56600 3.92296
56700 3.89508
56800 3.85891
56900 3.83895
57000 3.83702
57100 3.84643
57200 3.8746
57300 3.91338
57400 3.9388
57500 3.94996
57600 3.96936
57700 3.97173
57800 3.96589
57900 3.95548
58000 3.97047
58100 3.97213
58200 3.97237
58300 3.97197
58400 3.96441
58500 3.94962
58600 3.96686
58700 3.98139
58800 3.99221
58900 3.99593
59000 3.98662
59100 3.98644
59200 3.98096
59300 4.01079
59400 4.02977
59500 4.04235
59600 4.05289
59700 4.08341
59800 4.11496
59900 4.14863
60000 4.20681
60100 4.25033
60200 4.2716
60300 4.28
60400 4.29359
60500 4.327
60600 4.36869
60700 4.41381
60800 4.44454
60900 4.47947
61000 4.4798
61100 4.47363
61200 4.45999
61300 4.43088
61400 4.41074
61500 4.40484
61600 4.41035
61700 4.43524
61800 4.4793
61900 4.51331
62000 4.4845
62100 4.46461
62200 4.44618
62300 4.42553
62400 4.42772
62500 4.43222
62600 4.40715
62700 4.36596
62800 4.34195
62900 4.33403
63000 4.34489
63100 4.35559
63200 4.35523
63300 4.35505
63400 4.36166
63500 4.36374
63600 4.34177
63700 4.32162
63800 4.31661
63900 4.29927
64000 4.25834
64100 4.22131
64200 4.17206
64300 4.15738
64400 4.13531
64500 4.10202
64600 4.08759
64700 4.10305
64800 4.14156
64900 4.13408
65000 4.11434
65100 4.11923
65200 4.12189
65300 4.12374
65400 4.15088
65500 4.16874
65600 4.17347
65700 4.19218
65800 4.21129
65900 4.22205
66000 4.23651
66100 4.23337
66200 4.23379
66300 4.21709
66400 4.19367
66500 4.14751
66600 4.11205
66700 4.10184
66800 4.11319
66900 4.09955
67000 4.06661
67100 4.05973
67200 4.07251
67300 4.08561
67400 4.0887
67500 4.10131
67600 4.08701
67700 4.07989
67800 4.09378
67900 4.07187
68000 4.05211
68100 4.04108
68200 4.02366
68300 3.99035
68400 3.98803
68500 3.94248
68600 3.90405
68700 3.90144
68800 3.93007
68900 3.95869
69000 4.00196
69100 4.01316
69200 4.01497
69300 4.02003
69400 3.99276
69500 3.96024
69600 3.95683
69700 3.95971
69800 3.93578
69900 3.95868
70000 3.97814
70100 3.99098
70200 3.99306
70300 3.99965
70400 4.00828
70500 4.0309
70600 4.04159
70700 4.04468
70800 4.00816
70900 3.99459
71000 3.99997
71100 4.04396
71200 4.0699
71300 4.09809
71400 4.10581
71500 4.11863
71600 4.12742
71700 4.12174
71800 4.11442
71900 4.09995
72000 4.11887
72100 4.10986
72200 4.08841
72300 4.06677
72400 4.08665
72500 4.1093
72600 4.10738
72700 4.10832
72800 4.09715
72900 4.09589
73000 4.08721
73100 4.04964
73200 4.01416
73300 3.98725
73400 3.98823
73500 3.97055
73600 3.93774
73700 3.95184
73800 3.95188
73900 3.99099
74000 4.02348
74100 4.04281
74200 4.0699
74300 4.08422
74400 4.08489
74500 4.07049
74600 4.07122
74700 4.07489
74800 4.12148
74900 4.16039
75000 4.18181
75100 4.1722
75200 4.19171
75300 4.19829
75400 4.20186
75500 4.19747
75600 4.22604
75700 4.26221
75800 4.30616
75900 4.34099
76000 4.358
76100 4.34709
76200 4.33326
76300 4.31268
76400 4.2937
76500 4.28796
76600 4.27907
76700 4.26727
76800 4.22327
76900 4.17616
77000 4.15322
77100 4.13434
77200 4.11632
77300 4.09646
77400 4.06334
77500 4.02318
77600 4.00654
77700 3.99339
77800 3.9843
77900 3.98795
78000 3.99615
78100 4.01232
78200 4.01303
78300 4.00311
78400 3.99514
78500 3.99398
78600 4.01324
78700 4.01457
78800 4.0121
78900 4.01108
79000 4.00082
79100 3.99619
79200 4.00504
79300 4.0188
79400 4.03735
79500 4.06688
79600 4.08261
79700 4.10881
79800 4.13104
79900 4.13456
80000 4.14605
80100 4.13679
80200 4.12644
80300 4.12653
80400 4.109
80500 4.08429
80600 4.06374
80700 4.05103
80800 4.08298
80900 4.1185
81000 4.15098
81100 4.17433
81200 4.1651
81300 4.17452
81400 4.17793
81500 4.16564
81600 4.16765
81700 4.17046
81800 4.18587
81900 4.20628
82000 4.21852
82100 4.23839
82200 4.26271
82300 4.28012
82400 4.27779
82500 4.27821
82600 4.25926
82700 4.25696
82800 4.22747
82900 4.22194
83000 4.21168
83100 4.21489
83200 4.21299
83300 4.2078
83400 4.23619
83500 4.25639
83600 4.26243
83700 4.29539
83800 4.31836
83900 4.30574
84000 4.30429
84100 4.29692
84200 4.29866
84300 4.30077
84400 4.32535
84500 4.3418
84600 4.37484
84700 4.37033
84800 4.36922
84900 4.36507
85000 4.36217
85100 4.37421
85200 4.38035
85300 4.37987
85400 4.35868
85500 4.33661
85600 4.30997
85700 4.26156
85800 4.21338
85900 4.21298
86000 4.21097
86100 4.19465
86200 4.1916
86300 4.19682
86400 4.19666
86500 4.22828
86600 4.25454
86700 4.27762
86800 4.28974
86900 4.29465
87000 4.30243
87100 4.3013
87200 4.31257
87300 4.29593
87400 4.28762
87500 4.27637
87600 4.28264
87700 4.28207
87800 4.26176
87900 4.24307
88000 4.24994
88100 4.24972
88200 4.25224
88300 4.25838
88400 4.23494
88500 4.20137
88600 4.19731
88700 4.19761
88800 4.15832
88900 4.14774
89000 4.15252
89100 4.14903
89200 4.14188
89300 4.14859
89400 4.15613
89500 4.16683
89600 4.17895
89700 4.17421
89800 4.17206
89900 4.18555
90000 4.16953
90100 4.15378
90200 4.12429
90300 4.09904
90400 4.10783
90500 4.11714
90600 4.13609
90700 4.14544
90800 4.15262
90900 4.15006
91000 4.12901
91100 4.12702
91200 4.13614
91300 4.13999
91400 4.15828
91500 4.17978
91600 4.16166
91700 4.15575
91800 4.2046
91900 4.26032
92000 4.31881
92100 4.36764
92200 4.39839
92300 4.40212
92400 4.4252
92500 4.45523
92600 4.48178
92700 4.523
92800 4.52564
92900 4.51536
93000 4.51311
93100 4.47924
93200 4.4796
93300 4.45482
93400 4.44203
93500 4.45383
93600 4.44476
93700 4.44447
93800 4.44709
93900 4.46906
94000 4.4848
94100 4.49318
94200 4.47679
94300 4.45175
94400 4.42814
94500 4.41604
94600 4.41053
94700 4.38429
94800 4.35964
94900 4.37577
95000 4.39846
95100 4.39644
95200 4.40041
95300 4.40349
95400 4.41758
95500 4.45103
95600 4.47908
95700 4.51309
95800 4.54307
95900 4.56903
96000 4.601
96100 4.62239
96200 4.67032
96300 4.69445
96400 4.69187
96500 4.6761
96600 4.64802
96700 4.60534
96800 4.57586
96900 4.55181
97000 4.53876
97100 4.52029
97200 4.51073
97300 4.49088
97400 4.44339
97500 4.41743
97600 4.38757
97700 4.32828
97800 4.28815
97900 4.27544
98000 4.29463
98100 4.29447
98200 4.31582
98300 4.31647
98400 4.30024
98500 4.25586
98600 4.22372
98700 4.20716
98800 4.20476
98900 4.20609
99000 4.23322
99100 4.28282
99200 4.30339
99300 4.28845
99400 4.28688
99500 4.26463
99600 4.25637
99700 4.27732
99800 4.30348
99900 4.27561
100000 4.27358
