# Time-averaged data for fix rg_out
# TimeStep c_rg
46300 2.40516
46400 2.41332
46500 2.4132
46600 2.40852
46700 2.39196
46800 2.38702
46900 2.40554
47000 2.41088
47100 2.40576
47200 2.41134
47300 2.42364
47400 2.41757
47500 2.42379
47600 2.42602
47700 2.40556
47800 2.41144
47900 2.38956
48000 2.36025
48100 2.36582
48200 2.3891
48300 2.43038
48400 2.42839
48500 2.43262
48600 2.40732
48700 2.39044
48800 2.3924
48900 2.41787
49000 2.4284
49100 2.40918
49200 2.38589
49300 2.39117
49400 2.37298
49500 2.37406
49600 2.38484
49700 2.4009
49800 2.41414
49900 2.41849
50000 2.40888
50100 2.40346
50200 2.38779
50300 2.41959
50400 2.41699
50500 2.43357
50600 2.42048
50700 2.4492
50800 2.44641
50900 2.43601
51000 2.43015
51100 2.43475
51200 2.42426
51300 2.44704
51400 2.44618
51500 2.45914
51600 2.46093
51700 2.44947
51800 2.44596
51900 2.44635
52000 2.44938
52100 2.43976
52200 2.42772
52300 2.43899
52400 2.44968
52500 2.42447
52600 2.40333
52700 2.42815
52800 2.42123
52900 2.42975
53000 2.42541
53100 2.4179
53200 2.42602
53300 2.40855
53400 2.4308
53500 2.45315
53600 2.44712
53700 2.43703
53800 2.44786
53900 2.40768
54000 2.40323
54100 2.39656
54200 2.37746
54300 2.39014
54400 2.39635
54500 2.38542
54600 2.37356
54700 2.38255
54800 2.39772
54900 2.39346
55000 2.40076
55100 2.39206
55200 2.39808
55300 2.39909
55400 2.40126
55500 2.43236
55600 2.39644
55700 2.39351
55800 2.44254
55900 2.41303
56000 2.37208
56100 2.37081
56200 2.38436
56300 2.35962
56400 2.37953
56500 2.39039
56600 2.3845
56700 2.37895
56800 2.37412
56900 2.40475
57000 2.39148
57100 2.39574
57200 2.39268
57300 2.40538
57400 2.40311
57500 2.4088
57600 2.42363
57700 2.39863
57800 2.38904
57900 2.37906
58000 2.38516
58100 2.38003
58200 2.38596
58300 2.37446
58400 2.35764
58500 2.39009
58600 2.40418
58700 2.36844
58800 2.34136
58900 2.33661
59000 2.34785
59100 2.36414
59200 2.38146
59300 2.39333
59400 2.40243
59500 2.37023
59600 2.37137
59700 2.3739
59800 2.37405
59900 2.38903
60000 2.43379
60100 2.42495
60200 2.41121
60300 2.44104
60400 2.43845
60500 2.43912
60600 2.42492
60700 2.43437
60800 2.45583
60900 2.44648
61000 2.42471
61100 2.39702
61200 2.40461
61300 2.41913
61400 2.43316
61500 2.41951
61600 2.40631
61700 2.39835
61800 2.39624
61900 2.4107
62000 2.39083
62100 2.41397
62200 2.43191
62300 2.43953
62400 2.4353
62500 2.44174
62600 2.46042
62700 2.48008
62800 2.4688
62900 2.4484
63000 2.43708
63100 2.45463
63200 2.44538
63300 2.43569
63400 2.44778
63500 2.42417
63600 2.41345
63700 2.41854
63800 2.45362
63900 2.4549
64000 2.47209
64100 2.41709
64200 2.36718
64300 2.35811
64400 2.36128
64500 2.34864
64600 2.3229
64700 2.3481
64800 2.35363
64900 2.32379
65000 2.30256
65100 2.31373
65200 2.28584
65300 2.27993
65400 2.30827
65500 2.35897
65600 2.35228
65700 2.3432
65800 2.32271
65900 2.32407
66000 2.31905
66100 2.32891
66200 2.35851
66300 2.37139
66400 2.33953
66500 2.34786
66600 2.3645
66700 2.38594
66800 2.37096
66900 2.37557
67000 2.38149
67100 2.37943
67200 2.36987
67300 2.37991
67400 2.38916
67500 2.37703
67600 2.37606
67700 2.37537
67800 2.36101
67900 2.38642
68000 2.39629
68100 2.39778
68200 2.38302
68300 2.36866
68400 2.34664
68500 2.37129
68600 2.37109
68700 2.34636
68800 2.36938
68900 2.3636
69000 2.36678
69100 2.35753
69200 2.37696
69300 2.36725
69400 2.36223
69500 2.38008
69600 2.39096
69700 2.39622
69800 2.37915
69900 2.40383
70000 2.4057
70100 2.37807
70200 2.403
70300 2.39058
70400 2.40412
70500 2.40629
70600 2.40829
70700 2.41269
70800 2.42193
70900 2.41857
71000 2.42445
71100 2.43396
71200 2.40039
71300 2.41314
71400 2.40389
71500 2.39727
71600 2.40105
71700 2.39464
71800 2.38018
71900 2.40145
72000 2.39142
72100 2.40006
72200 2.38565
72300 2.39087
72400 2.40356
72500 2.36937
72600 2.35907
72700 2.40587
72800 2.42069
72900 2.41279
73000 2.39383
73100 2.40887
73200 2.40619
73300 2.40074
73400 2.37117
73500 2.40165
73600 2.39391
73700 2.39006
73800 2.39273
73900 2.39372
74000 2.3957
74100 2.38074
74200 2.38455
74300 2.39084
74400 2.40128
74500 2.4154
74600 2.40495
74700 2.41289
74800 2.39606
74900 2.40263
75000 2.40726
75100 2.4003
75200 2.41154
75300 2.39452
75400 2.37261
75500 2.38331
75600 2.40871
75700 2.3856
75800 2.37576
75900 2.39289
76000 2.3807
76100 2.39496
76200 2.38134
76300 2.40804
76400 2.4238
76500 2.4373
76600 2.42598
76700 2.4111
76800 2.40693
76900 2.41465
77000 2.38696
77100 2.39875
77200 2.41001
77300 2.40006
77400 2.39922
77500 2.39556
77600 2.40388
77700 2.38213
77800 2.38377
77900 2.40068
78000 2.41328
78100 2.38649
78200 2.40698
78300 2.41635
78400 2.42656
78500 2.40752
78600 2.38757
78700 2.39085
78800 2.41181
78900 2.38729
79000 2.40536
79100 2.41363
79200 2.39063
79300 2.37328
79400 2.37752
79500 2.39404
79600 2.42574
79700 2.41573
79800 2.40539
79900 2.3903
80000 2.35922
80100 2.3616
80200 2.3603
80300 2.39011
80400 2.41044
80500 2.39653
80600 2.39608
80700 2.3954
80800 2.39606
80900 2.40419
81000 2.39732
81100 2.41291
81200 2.40673
81300 2.39162
81400 2.40023
81500 2.41124
81600 2.41494
81700 2.4047
81800 2.42047
81900 2.41208
82000 2.41972
82100 2.40937
82200 2.39778
82300 2.39391
82400 2.40352
82500 2.38478
82600 2.39775
82700 2.4063
82800 2.39795
82900 2.40667
83000 2.41788
83100 2.42051
83200 2.42312
83300 2.39902
83400 2.41291
83500 2.3982
83600 2.3708
83700 2.3875
83800 2.40007
83900 2.39329
84000 2.34912
84100 2.36827
84200 2.37559
84300 2.36941
84400 2.36308
84500 2.37292
84600 2.38784
84700 2.38598
84800 2.37317
84900 2.35106
85000 2.35463
85100 2.35966
85200 2.36434
85300 2.37709
85400 2.40055
85500 2.37789
85600 2.37565
85700 2.36825
85800 2.38463
85900 2.41049
86000 2.36164
86100 2.38356
86200 2.39031
86300 2.37683
86400 2.39206
86500 2.38234
86600 2.36788
86700 2.38663
86800 2.38491
86900 2.40896
87000 2.38181
87100 2.35966
87200 2.3752
87300 2.37654
87400 2.39126
87500 2.37865
87600 2.38828
87700 2.42106
87800 2.42351
87900 2.41762
88000 2.41685
88100 2.42205
88200 2.41647
88300 2.4323
88400 2.43128
88500 2.42631
88600 2.43072
88700 2.40699
88800 2.42423
88900 2.41564
89000 2.40916
89100 2.41559
89200 2.44498
89300 2.4367
89400 2.45734
89500 2.45047
89600 2.44644
89700 2.42365
89800 2.40667
89900 2.42708
90000 2.43269
90100 2.44958
90200 2.41316
90300 2.39767
90400 2.41266
90500 2.41175
90600 2.41899
90700 2.41622
90800 2.40533
90900 2.37786
91000 2.38498
91100 2.38872
91200 2.39678
91300 2.37593
91400 2.40363
91500 2.39904
91600 2.39854
91700 2.41993
91800 2.413
91900 2.4299
92000 2.42742
92100 2.42367
92200 2.43793
92300 2.4186
92400 2.42381
92500 2.40332
92600 2.41028
92700 2.42946
92800 2.44055
92900 2.42903
93000 2.40157
93100 2.40451
93200 2.41868
93300 2.41138
93400 2.45127
93500 2.46631
93600 2.44506
93700 2.41639
93800 2.41381
93900 2.42958
94000 2.42537
94100 2.41521
94200 2.39572
94300 2.39673
94400 2.37358
94500 2.38602
94600 2.40683
94700 2.39845
94800 2.39401
94900 2.37966
95000 2.38405
95100 2.40284
95200 2.4224
95300 2.41503
95400 2.4435
95500 2.43104
95600 2.42701
95700 2.43088
95800 2.43032
95900 2.43896
96000 2.43186
96100 2.4376
96200 2.43325
96300 2.43509
96400 2.42876
96500 2.44285
96600 2.43071
96700 2.43409
96800 2.42897
96900 2.41471
97000 2.43147
97100 2.41948
97200 2.4238
97300 2.42458
97400 2.41381
97500 2.41707
97600 2.42565
97700 2.41331
97800 2.40408
97900 2.40294
98000 2.42209
98100 2.41725
98200 2.41188
98300 2.38751
98400 2.41997
98500 2.415
98600 2.39054
98700 2.39242
98800 2.38733
98900 2.4105
99000 2.42981
99100 2.42263
99200 2.39278
99300 2.39774
99400 2.39583
99500 2.40178
99600 2.40064
99700 2.40576
99800 2.40354
99900 2.38951
100000 2.42296
