# Time-averaged data for fix rg_out
# TimeStep c_rg
23200 1.71776
23300 1.76188
23400 1.77833
23500 1.75259
23600 1.71721
23700 1.71262
23800 1.74065
23900 1.75649
24000 1.75157
24100 1.74076
24200 1.74825
24300 1.74509
24400 1.74346
24500 1.72261
24600 1.72673
24700 1.73226
24800 1.7271
24900 1.71081
25000 1.73404
25100 1.72728
25200 1.72931
25300 1.73518
25400 1.74225
25500 1.73632
25600 1.72846
25700 1.72465
25800 1.73424
25900 1.74685
26000 1.72746
26100 1.72444
26200 1.74122
26300 1.76043
26400 1.74985
26500 1.71618
26600 1.71748
26700 1.70881
26800 1.70978
26900 1.72379
27000 1.73758
27100 1.74305
27200 1.73084
27300 1.72775
27400 1.7334
27500 1.71979
27600 1.71389
27700 1.707
27800 1.71395
27900 1.72944
28000 1.73408
28100 1.72871
28200 1.70142
28300 1.72098
28400 1.71952
28500 1.71243
28600 1.71932
28700 1.73346
28800 1.73199
28900 1.73194
29000 1.73227
29100 1.73393
29200 1.73265
29300 1.73124
29400 1.71048
29500 1.66934
29600 1.69324
29700 1.72475
29800 1.72682
29900 1.73195
30000 1.71638
30100 1.68533
30200 1.71395
30300 1.72761
30400 1.7372
30500 1.72343
30600 1.7263
30700 1.7363
30800 1.74807
30900 1.74646
31000 1.73588
31100 1.74077
31200 1.71219
31300 1.71645
31400 1.72578
31500 1.71147
31600 1.69716
31700 1.67875
31800 1.71516
31900 1.72024
32000 1.71115
32100 1.73741
32200 1.70576
32300 1.6984
32400 1.6959
32500 1.70212
32600 1.69714
32700 1.68238
32800 1.72161
32900 1.6952
33000 1.67727
33100 1.68675
33200 1.6798
33300 1.69257
33400 1.70162
33500 1.72361
33600 1.72653
33700 1.7272
33800 1.75393
33900 1.75668
34000 1.73683
34100 1.72465
34200 1.70626
34300 1.72565
34400 1.75417
34500 1.75846
34600 1.76312
34700 1.75619
34800 1.73863
34900 1.73901
35000 1.74231
35100 1.71771
35200 1.69086
35300 1.68711
35400 1.70686
35500 1.69727
35600 1.69768
35700 1.71129
35800 1.71876
35900 1.71611
36000 1.726
36100 1.7281
36200 1.72954
36300 1.75337
36400 1.71504
36500 1.69286
36600 1.70021
36700 1.7085
36800 1.68528
36900 1.68775
37000 1.69153
37100 1.70698
37200 1.71966
37300 1.7337
37400 1.7237
37500 1.72514
37600 1.72833
37700 1.73509
37800 1.69955
37900 1.70425
38000 1.70294
38100 1.69172
38200 1.68536
38300 1.69967
38400 1.70982
38500 1.7039
38600 1.69164
38700 1.69855
38800 1.69682
38900 1.67721
39000 1.66733
39100 1.6893
39200 1.69532
39300 1.71459
39400 1.69234
39500 1.6898
39600 1.70326
39700 1.72066
39800 1.70514
39900 1.72266
40000 1.70419
40100 1.68561
40200 1.66992
40300 1.69394
40400 1.73128
40500 1.71649
40600 1.71805
40700 1.74629
40800 1.74872
40900 1.74251
41000 1.72024
41100 1.70137
41200 1.69577
41300 1.68772
41400 1.69799
41500 1.73632
41600 1.72008
41700 1.72653
41800 1.7263
41900 1.72931
42000 1.72094
42100 1.71283
42200 1.7126
42300 1.73361
42400 1.73304
42500 1.68536
42600 1.7001
42700 1.70968
42800 1.70553
42900 1.71499
43000 1.70697
43100 1.69186
43200 1.69918
43300 1.71406
43400 1.68305
43500 1.69068
43600 1.68957
43700 1.69826
43800 1.70959
43900 1.68468
44000 1.70863
44100 1.72845
44200 1.72565
44300 1.69066
44400 1.70361
44500 1.70755
44600 1.7181
44700 1.72149
44800 1.69826
44900 1.69939
45000 1.69956
45100 1.70968
45200 1.69751
45300 1.69773
45400 1.7095
45500 1.72297
45600 1.71736
45700 1.70025
45800 1.68855
45900 1.68595
46000 1.68188
46100 1.70597
46200 1.71108
46300 1.71825
46400 1.68622
46500 1.6999
46600 1.68596
46700 1.66568
46800 1.67387
46900 1.67607
47000 1.69797
47100 1.69487
47200 1.72529
47300 1.70157
47400 1.72077
47500 1.7114
47600 1.72149
47700 1.74131
47800 1.72541
47900 1.70912
48000 1.70306
48100 1.70866
48200 1.70778
48300 1.7199
48400 1.73371
48500 1.74515
48600 1.74126
48700 1.70302
48800 1.70355
48900 1.72805
49000 1.75058
49100 1.77593
49200 1.77613
49300 1.74639
49400 1.71376
49500 1.7106
49600 1.72944
49700 1.75527
49800 1.74507
49900 1.73154
50000 1.71432
50100 1.67087
50200 1.67176
50300 1.68286
50400 1.69773
50500 1.70529
50600 1.71855
50700 1.69983
50800 1.66846
50900 1.68524
51000 1.70848
51100 1.69332
51200 1.69326
51300 1.69789
51400 1.68077
51500 1.70734
51600 1.72151
51700 1.72545
51800 1.70133
51900 1.6878
52000 1.68733
52100 1.66151
52200 1.68258
52300 1.6988
52400 1.71311
52500 1.71908
52600 1.71897
52700 1.72631
52800 1.67455
52900 1.67755
53000 1.6919
53100 1.70096
53200 1.67785
53300 1.70041
53400 1.71134
53500 1.70379
53600 1.70364
53700 1.70848
53800 1.71893
53900 1.73728
54000 1.73286
54100 1.70251
54200 1.68778
54300 1.70487
54400 1.72512
54500 1.74125
54600 1.73638
54700 1.71705
54800 1.72953
54900 1.72182
55000 1.73727
55100 1.73177
55200 1.71074
55300 1.68543
55400 1.71056
55500 1.72963
55600 1.70313
55700 1.69544
55800 1.71218
55900 1.70856
56000 1.69392
56100 1.67324
56200 1.67636
56300 1.66684
56400 1.67925
56500 1.6911
56600 1.67594
56700 1.66202
56800 1.66444
56900 1.63727
57000 1.68414
57100 1.68759
57200 1.69931
57300 1.70988
57400 1.71556
57500 1.68109
57600 1.66889
57700 1.6556
57800 1.66923
57900 1.67101
58000 1.6795
58100 1.70279
58200 1.70319
58300 1.69838
58400 1.68675
58500 1.68187
58600 1.67839
58700 1.6724
58800 1.69169
58900 1.68805
59000 1.68111
59100 1.68408
59200 1.69576
59300 1.69821
59400 1.67388
59500 1.66695
59600 1.70299
59700 1.72671
59800 1.71489
59900 1.72055
60000 1.71886
60100 1.71865
60200 1.6916
60300 1.70304
60400 1.72883
60500 1.72049
60600 1.70003
60700 1.68481
60800 1.70393
60900 1.70883
61000 1.6885
61100 1.68914
61200 1.71727
61300 1.73078
61400 1.71246
61500 1.71105
61600 1.72694
61700 1.74008
61800 1.73048
61900 1.70764
62000 1.70734
62100 1.70768
62200 1.71879
62300 1.68356
62400 1.68467
62500 1.69067
62600 1.73636
62700 1.7411
62800 1.71261
62900 1.693
63000 1.69583
63100 1.74985
63200 1.73163
63300 1.69719
63400 1.67175
63500 1.72183
63600 1.70829
63700 1.69812
63800 1.67322
63900 1.68
64000 1.70119
64100 1.68258
64200 1.67468
64300 1.69787
64400 1.72096
64500 1.69261
64600 1.6766
64700 1.66708
64800 1.69133
64900 1.70399
65000 1.7073
65100 1.6785
65200 1.65895
65300 1.6583
65400 1.68468
65500 1.6914
65600 1.6685
65700 1.66964
65800 1.67144
65900 1.67745
66000 1.69172
66100 1.66116
66200 1.65926
66300 1.6711
66400 1.69982
66500 1.68383
66600 1.66022
66700 1.67145
66800 1.70951
66900 1.69812
67000 1.67153
67100 1.67395
67200 1.69692
67300 1.68555
67400 1.65578
67500 1.65034
67600 1.67539
67700 1.67644
67800 1.66892
67900 1.66488
68000 1.68879
68100 1.71506
68200 1.69799
68300 1.6846
68400 1.69979
68500 1.72979
68600 1.71477
68700 1.70365
68800 1.68272
68900 1.67564
69000 1.67754
69100 1.69842
69200 1.68155
69300 1.70416
69400 1.72463
69500 1.72045
69600 1.72844
69700 1.71477
69800 1.69614
69900 1.68815
70000 1.6776
70100 1.68056
70200 1.69389
70300 1.70568
70400 1.68211
70500 1.69298
70600 1.71491
70700 1.69361
70800 1.71091
70900 1.7001
71000 1.7055
71100 1.71319
71200 1.73339
71300 1.70988
71400 1.68099
71500 1.70107
71600 1.69047
71700 1.69444
71800 1.71744
71900 1.71806
72000 1.70134
72100 1.71544
72200 1.74555
72300 1.76421
72400 1.74616
72500 1.71316
72600 1.6951
72700 1.67983
72800 1.68451
72900 1.68427
73000 1.70993
73100 1.70954
73200 1.70705
73300 1.69799
73400 1.69445
73500 1.69727
73600 1.69678
73700 1.70531
73800 1.70836
73900 1.715
74000 1.71282
74100 1.71827
74200 1.72473
74300 1.7258
74400 1.70411
74500 1.71479
74600 1.7039
74700 1.68318
74800 1.69434
74900 1.71385
75000 1.74325
75100 1.69919
75200 1.68977
75300 1.6994
75400 1.72514
75500 1.72445
75600 1.69018
75700 1.72033
75800 1.69203
75900 1.68409
76000 1.71268
76100 1.72534
76200 1.70984
76300 1.74915
76400 1.74591
76500 1.74352
76600 1.72839
76700 1.70197
76800 1.68098
76900 1.70368
77000 1.70221
77100 1.70586
77200 1.71096
77300 1.70844
77400 1.73041
77500 1.72457
77600 1.72156
77700 1.71205
77800 1.69603
77900 1.68744
78000 1.69297
78100 1.71619
78200 1.74003
78300 1.73633
78400 1.72633
78500 1.71857
78600 1.69619
78700 1.68848
78800 1.72493
78900 1.71577
79000 1.71784
79100 1.7282
79200 1.73014
79300 1.72757
79400 1.70698
79500 1.69042
79600 1.69568
79700 1.71232
79800 1.70151
79900 1.679
80000 1.68476
80100 1.69921
80200 1.71234
80300 1.70584
80400 1.70355
80500 1.73422
80600 1.7111
80700 1.69268
80800 1.6843
80900 1.67935
81000 1.69449
81100 1.68822
81200 1.69578
81300 1.6965
81400 1.72702
81500 1.72651
81600 1.69952
81700 1.7026
81800 1.71013
81900 1.72253
82000 1.72347
82100 1.73685
82200 1.71786
82300 1.70654
82400 1.71172
82500 1.70391
82600 1.69001
82700 1.69443
82800 1.70692
82900 1.71085
83000 1.70083
83100 1.69611
83200 1.67915
83300 1.68548
83400 1.72182
83500 1.7384
83600 1.74203
83700 1.71543
83800 1.70917
83900 1.69486
84000 1.71705
84100 1.6873
84200 1.7007
84300 1.70552
84400 1.71113
84500 1.68601
84600 1.70141
84700 1.70653
84800 1.70613
84900 1.69327
85000 1.71112
85100 1.70139
85200 1.72359
85300 1.71605
85400 1.72441
85500 1.74001
85600 1.71903
85700 1.69458
85800 1.72928
85900 1.72325
86000 1.72196
86100 1.6988
86200 1.69604
86300 1.72728
86400 1.76266
86500 1.72032
86600 1.72193
86700 1.75128
86800 1.74357
86900 1.74107
87000 1.72927
87100 1.71891
87200 1.73014
87300 1.7476
87400 1.75213
87500 1.73229
87600 1.72153
87700 1.73775
87800 1.75554
87900 1.76207
88000 1.75416
88100 1.7574
88200 1.74198
88300 1.72732
88400 1.73916
88500 1.74685
88600 1.76506
88700 1.72785
88800 1.72219
88900 1.71506
89000 1.74947
89100 1.77307
89200 1.74987
89300 1.72729
89400 1.72804
89500 1.76062
89600 1.73765
89700 1.72309
89800 1.73374
89900 1.76077
90000 1.74905
90100 1.74677
90200 1.75685
90300 1.75861
90400 1.7706
90500 1.7581
90600 1.75578
90700 1.74706
90800 1.73924
90900 1.73664
91000 1.72966
91100 1.73061
91200 1.7365
91300 1.71754
91400 1.6989
91500 1.71352
91600 1.71173
91700 1.71373
91800 1.72929
91900 1.75282
92000 1.76937
92100 1.74618
92200 1.73688
92300 1.73396
92400 1.76859
92500 1.75952
92600 1.74955
92700 1.74778
92800 1.73484
92900 1.72558
93000 1.73952
93100 1.7399
93200 1.76863
93300 1.75317
93400 1.75301
93500 1.74182
93600 1.74932
93700 1.73148
93800 1.73998
93900 1.73188
94000 1.75454
94100 1.75916
94200 1.75047
94300 1.73871
94400 1.74488
94500 1.74712
94600 1.76449
94700 1.73847
94800 1.71439
94900 1.70287
95000 1.73676
95100 1.74964
95200 1.7491
95300 1.72073
95400 1.72798
95500 1.75827
95600 1.78203
95700 1.78855
95800 1.7604
95900 1.71383
96000 1.73374
96100 1.74761
96200 1.76409
96300 1.73963
96400 1.74381
96500 1.75466
96600 1.72458
96700 1.73285
96800 1.75655
96900 1.7529
97000 1.72744
97100 1.73239
97200 1.74455
97300 1.76192
97400 1.73425
97500 1.704
97600 1.71995
97700 1.75987
97800 1.77246
97900 1.78085
98000 1.75088
98100 1.7355
98200 1.73002
98300 1.77498
98400 1.77079
98500 1.75191
98600 1.71883
98700 1.72984
98800 1.71861
98900 1.73043
99000 1.72147
99100 1.74871
99200 1.73579
99300 1.71461
99400 1.69875
99500 1.73217
99600 1.74537
99700 1.74555
99800 1.74233
99900 1.7509
100000 1.75357
