# Time-averaged data for fix rg_out
# TimeStep c_rg
21900 1.69588
22000 1.64004
22100 1.69368
22200 1.61217
22300 1.56854
22400 1.52353
22500 1.53869
22600 1.60698
22700 1.70143
22800 1.78004
22900 1.84016
23000 1.88671
23100 1.88726
23200 1.9558
23300 2.02045
23400 2.05065
23500 2.10096
23600 2.14769
23700 2.20153
23800 2.21436
23900 2.21355
24000 2.21975
24100 2.23604
24200 2.26441
24300 2.30332
24400 2.37857
24500 2.41258
24600 2.44025
24700 2.53755
24800 2.55399
24900 2.58863
25000 2.58668
25100 2.5964
25200 2.56709
25300 2.5543
25400 2.52396
25500 2.54146
25600 2.56857
25700 2.57516
25800 2.57648
25900 2.61954
26000 2.66565
26100 2.71528
26200 2.66556
26300 2.57298
26400 2.56951
26500 2.50533
26600 2.43287
26700 2.30173
26800 2.16809
26900 2.06742
27000 1.98268
27100 1.91058
27200 1.84139
27300 1.80425
27400 1.76887
27500 1.73399
27600 1.67121
27700 1.66318
27800 1.6463
27900 1.60829
28000 1.56928
28100 1.56469
28200 1.53697
28300 1.57769
28400 1.41167
28500 1.3468
28600 1.2907
28700 1.36977
28800 1.41387
28900 1.54071
29000 1.48062
29100 1.53079
29200 1.54313
29300 1.49704
29400 1.50272
29500 1.46255
29600 1.47906
29700 1.52133
29800 1.62175
29900 1.63274
30000 1.54858
30100 1.49796
30200 1.53161
30300 1.53592
30400 1.59815
30500 1.63722
30600 1.67277
30700 1.62433
30800 1.56635
30900 1.4956
31000 1.44926
31100 1.42955
31200 1.43753
31300 1.37113
31400 1.47019
31500 1.514
31600 1.46789
31700 1.45852
31800 1.45479
31900 1.45019
32000 1.48467
32100 1.55435
32200 1.58152
32300 1.70238
32400 1.76221
32500 1.7913
32600 1.74502
32700 1.69564
32800 1.62318
32900 1.59034
33000 1.49112
33100 1.61656
33200 1.76165
33300 1.8858
33400 1.9981
33500 2.03395
33600 2.12126
33700 2.15075
33800 2.16184
33900 2.24817
34000 2.32337
34100 2.37551
34200 2.43219
34300 2.46553
34400 2.53148
34500 2.55528
34600 2.63088
34700 2.7309
34800 2.86397
34900 3.03985
35000 3.16185
35100 3.2275
35200 3.17621
35300 3.06031
35400 2.91027
35500 2.81132
35600 2.708
35700 2.64078
35800 2.55076
35900 2.52636
36000 2.41586
36100 2.31102
36200 2.30122
36300 2.24773
36400 2.23073
36500 2.24502
36600 2.31994
36700 2.34573
36800 2.31494
36900 2.2892
37000 2.24829
37100 2.17744
37200 2.11111
37300 2.07392
37400 2.11981
37500 2.07807
37600 2.03976
37700 1.97935
37800 1.98323
37900 1.90501
38000 1.98343
38100 2.08247
38200 2.18667
38300 2.28528
38400 2.36965
38500 2.47155
38600 2.5546
38700 2.63707
38800 2.70199
38900 2.75597
39000 2.81688
39100 2.84588
39200 2.82374
39300 2.78524
39400 2.73949
39500 2.70633
39600 2.66312
39700 2.66297
39800 2.66072
39900 2.60731
40000 2.56502
40100 2.47531
40200 2.44419
40300 2.4341
40400 2.40815
40500 2.33838
40600 2.35668
40700 2.31299
40800 2.25506
40900 2.20951
41000 2.12066
41100 2.05259
41200 1.99531
41300 1.93414
41400 1.90388
41500 1.84805
41600 1.71579
41700 1.68989
41800 1.64985
41900 1.69233
42000 1.66896
42100 1.69172
42200 1.67903
42300 1.65815
42400 1.59051
42500 1.65062
42600 1.70749
42700 1.78534
42800 1.78882
42900 1.84113
43000 1.83026
43100 1.8394
43200 1.78176
43300 1.76349
43400 1.74365
43500 1.77236
43600 1.84276
43700 1.86931
43800 1.92273
43900 1.94419
44000 1.91724
44100 1.89374
44200 1.86552
44300 1.8775
44400 1.86693
44500 1.86005
44600 1.86735
44700 1.94532
44800 2.0124
44900 2.06496
45000 2.10982
45100 2.16586
45200 2.18086
45300 2.17762
45400 2.15727
45500 2.19065
45600 2.18945
45700 2.16507
45800 2.09153
45900 2.04748
46000 2.05426
46100 2.04519
46200 1.99099
46300 1.97425
46400 1.98118
46500 2.00838
46600 2.00227
46700 1.98596
46800 1.93276
46900 1.83722
47000 1.80044
47100 1.71105
47200 1.62702
47300 1.50376
47400 1.39943
47500 1.42456
47600 1.41985
47700 1.51088
47800 1.63538
47900 1.74751
48000 1.88715
48100 1.97556
48200 2.01968
48300 2.04437
48400 2.0368
48500 1.95519
48600 1.92093
48700 1.91129
48800 2.00779
48900 2.11176
49000 2.20033
49100 2.1964
49200 2.19076
49300 2.16143
49400 2.08329
49500 2.02137
49600 1.94403
49700 1.96664
49800 1.95524
49900 1.99348
50000 1.97934
50100 2.00026
50200 1.98103
50300 1.96482
50400 1.96244
50500 2.00159
50600 2.07021
50700 2.15856
50800 2.26646
50900 2.29374
51000 2.39729
51100 2.41462
51200 2.52905
51300 2.52748
51400 2.57413
51500 2.54698
51600 2.46906
51700 2.39617
51800 2.37042
51900 2.3114
52000 2.20523
52100 2.19298
52200 2.16635
52300 2.1252
52400 1.98474
52500 1.87549
52600 1.80131
52700 1.73144
52800 1.65568
52900 1.56086
53000 1.54617
53100 1.50765
53200 1.50978
53300 1.48598
53400 1.50206
53500 1.58145
53600 1.65994
53700 1.73166
53800 1.72764
53900 1.67062
54000 1.61243
54100 1.5747
54200 1.57829
54300 1.61597
54400 1.66395
54500 1.7005
54600 1.74852
54700 1.83968
54800 1.89022
54900 1.89098
55000 1.92639
55100 1.94936
55200 2.0244
55300 2.12561
55400 2.19659
55500 2.16772
55600 2.20297
55700 2.24016
55800 2.25757
55900 2.27915
56000 2.27812
56100 2.29723
56200 2.30248
56300 2.29715
56400 2.32892
56500 2.30535
56600 2.29883
56700 2.31444
56800 2.42478
56900 2.56007
57000 2.61263
57100 2.60399
57200 2.58514
57300 2.53513
57400 2.47585
57500 2.46996
57600 2.46208
57700 2.47211
57800 2.50456
57900 2.5393
58000 2.57406
58100 2.62529
58200 2.72416
58300 2.78513
58400 2.83284
58500 2.82073
58600 2.76034
58700 2.59452
58800 2.41564
58900 2.27023
59000 2.16225
59100 2.04231
59200 1.98198
59300 1.92678
59400 1.93686
59500 1.93991
59600 1.9784
59700 1.92111
59800 1.89276
59900 1.84717
60000 1.85973
60100 1.85504
60200 1.86026
60300 1.81286
60400 1.70773
60500 1.65003
60600 1.65389
60700 1.73805
60800 1.87568
60900 1.98074
61000 1.9846
61100 1.99816
61200 2.03947
61300 2.07319
61400 2.07482
61500 2.03647
61600 1.99942
61700 1.9663
61800 1.9438
61900 1.9191
62000 1.95652
62100 1.98583
62200 1.9936
62300 2.02288
62400 2.02668
62500 2.00287
62600 1.9602
62700 1.92684
62800 1.95199
62900 1.9707
63000 1.96941
63100 1.97146
63200 1.89348
63300 1.80535
63400 1.70252
63500 1.66494
63600 1.66797
63700 1.69484
63800 1.70199
63900 1.74095
64000 1.77506
64100 1.7903
64200 1.80571
64300 1.79811
64400 1.63796
64500 1.55776
64600 1.56292
64700 1.65345
64800 1.65055
64900 1.60059
65000 1.52485
65100 1.46241
65200 1.52205
65300 1.64824
65400 1.72398
65500 1.77985
65600 1.79422
65700 1.78446
65800 1.73552
65900 1.74825
66000 1.68229
66100 1.63273
66200 1.70897
66300 1.73018
66400 1.7674
66500 1.78074
66600 1.79794
66700 1.74639
66800 1.67026
66900 1.57992
67000 1.47855
67100 1.44489
67200 1.47121
67300 1.46083
67400 1.47741
67500 1.64914
67600 1.70414
67700 1.67611
67800 1.62805
67900 1.58481
68000 1.63863
68100 1.6096
68200 1.63621
68300 1.65092
68400 1.67337
68500 1.66742
68600 1.62972
68700 1.66789
68800 1.68811
68900 1.71941
69000 1.70041
69100 1.63972
69200 1.7818
69300 1.87752
69400 1.96392
69500 2.05981
69600 2.14612
69700 2.19587
69800 2.24063
69900 2.29508
70000 2.27689
70100 2.3068
70200 2.27191
70300 2.21138
70400 2.17611
70500 2.10234
70600 1.98823
70700 1.96808
70800 1.9152
70900 1.83395
71000 1.7932
71100 1.70173
71200 1.58846
71300 1.49216
71400 1.42923
71500 1.50586
71600 1.60882
71700 1.68909
71800 1.81953
71900 1.90112
72000 1.98116
72100 2.0346
72200 2.12664
72300 2.18048
72400 2.26532
72500 2.31809
72600 2.39372
72700 2.4102
72800 2.45847
72900 2.46022
73000 2.46442
73100 2.44421
73200 2.38851
73300 2.3371
73400 2.27506
73500 2.2166
73600 2.19701
73700 2.13935
73800 2.11414
73900 2.08537
74000 1.97339
74100 1.8427
74200 1.71743
74300 1.61592
74400 1.51083
74500 1.49192
74600 1.43615
74700 1.44335
74800 1.45512
74900 1.49505
75000 1.49016
75100 1.48811
75200 1.61614
75300 1.63517
75400 1.60701
75500 1.62742
75600 1.72879
75700 1.81525
75800 1.89549
75900 1.91336
76000 1.90556
76100 1.92476
76200 1.93546
76300 1.95411
76400 2.06245
76500 2.18138
76600 2.28949
76700 2.41884
76800 2.52132
76900 2.61834
77000 2.61901
77100 2.64341
77200 2.64227
77300 2.61626
77400 2.56638
77500 2.45882
77600 2.3644
77700 2.31624
77800 2.25847
77900 2.15847
78000 1.98751
78100 1.81881
78200 1.68785
78300 1.59221
78400 1.50581
78500 1.52052
78600 1.6068
78700 1.69379
78800 1.72062
78900 1.72775
79000 1.67207
79100 1.64785
79200 1.55112
79300 1.53214
79400 1.46971
79500 1.4237
79600 1.44077
79700 1.43013
79800 1.37056
79900 1.41148
80000 1.44099
80100 1.46211
80200 1.53215
80300 1.52022
80400 1.54926
80500 1.54947
80600 1.51823
80700 1.52423
80800 1.47977
80900 1.53618
81000 1.55807
81100 1.5585
81200 1.52593
81300 1.57952
81400 1.5563
81500 1.48723
81600 1.49422
81700 1.46693
81800 1.44971
81900 1.47924
82000 1.49041
82100 1.44959
82200 1.53793
82300 1.56226
82400 1.60295
82500 1.55806
82600 1.43647
82700 1.42745
82800 1.48026
82900 1.51103
83000 1.58995
83100 1.71547
83200 1.81034
83300 1.77782
83400 1.69721
83500 1.61847
83600 1.55828
83700 1.55166
83800 1.59935
83900 1.6019
84000 1.6287
84100 1.60061
84200 1.60349
84300 1.57957
84400 1.57125
84500 1.50699
84600 1.4454
84700 1.38297
84800 1.36971
84900 1.3813
85000 1.38826
85100 1.38412
85200 1.36303
85300 1.40661
85400 1.41701
85500 1.46764
85600 1.52977
85700 1.55432
85800 1.57299
85900 1.60969
86000 1.6444
86100 1.73921
86200 1.78535
86300 1.78555
86400 1.74704
86500 1.69275
86600 1.58062
86700 1.48684
86800 1.36894
86900 1.40278
87000 1.48895
87100 1.49781
87200 1.61784
87300 1.66972
87400 1.72042
87500 1.7038
87600 1.74475
87700 1.79016
87800 1.81473
87900 1.80679
88000 1.89554
88100 1.94645
88200 1.93344
88300 1.90078
88400 1.85724
88500 1.83538
88600 1.82683
88700 1.76872
88800 1.75562
88900 1.85192
89000 1.91649
89100 1.95907
89200 1.94704
89300 1.88335
89400 1.80304
89500 1.72083
89600 1.61003
89700 1.56476
89800 1.51879
89900 1.58943
90000 1.665
90100 1.78515
90200 1.87907
90300 1.93549
90400 1.93753
90500 1.90507
90600 1.90123
90700 1.88677
90800 1.83621
90900 1.73923
91000 1.71202
91100 1.60661
91200 1.54989
91300 1.57228
91400 1.67869
91500 1.73163
91600 1.79601
91700 1.85334
91800 1.91124
91900 2.00176
92000 2.06032
92100 2.06297
92200 2.0461
92300 2.0076
92400 1.92128
92500 1.84239
92600 1.73192
92700 1.6076
92800 1.51152
92900 1.59119
93000 1.62221
93100 1.5585
93200 1.47506
93300 1.42329
93400 1.39912
93500 1.39026
93600 1.41031
93700 1.42419
93800 1.41783
93900 1.45316
94000 1.40359
94100 1.38105
94200 1.33654
94300 1.34507
94400 1.33513
94500 1.40165
94600 1.41103
94700 1.5225
94800 1.5962
94900 1.77762
95000 1.93279
95100 1.92661
95200 1.91038
95300 1.90922
95400 1.90111
95500 1.89324
95600 1.89418
95700 1.87931
95800 1.86247
95900 1.79294
96000 1.74059
96100 1.66674
96200 1.5946
96300 1.65217
96400 1.70264
96500 1.72411
96600 1.75654
96700 1.7222
96800 1.69923
96900 1.66718
97000 1.64893
97100 1.61564
97200 1.58098
97300 1.56994
97400 1.54761
97500 1.52392
97600 1.41937
97700 1.47057
97800 1.51855
97900 1.67894
98000 1.81309
98100 1.93812
98200 1.99736
98300 2.05492
98400 2.17929
98500 2.23979
98600 2.28472
98700 2.26569
98800 2.27745
98900 2.30774
99000 2.31664
99100 2.39171
99200 2.399
99300 2.37244
99400 2.34972
99500 2.34917
99600 2.37554
99700 2.31437
99800 2.23829
99900 2.20231
100000 2.18341
