# Time-averaged data for fix rg_out
# TimeStep c_rg
14100 1.37881
14200 1.37913
14300 1.32483
14400 1.33745
14500 1.41064
14600 1.41494
14700 1.46476
14800 1.43057
14900 1.43935
15000 1.39974
15100 1.30494
15200 1.3127
15300 1.33783
15400 1.37874
15500 1.38148
15600 1.35659
15700 1.31985
15800 1.34015
15900 1.2867
16000 1.32175
16100 1.38767
16200 1.4529
16300 1.51384
16400 1.50357
16500 1.43698
16600 1.37694
16700 1.32862
16800 1.30505
16900 1.2798
17000 1.27918
17100 1.27952
17200 1.27516
17300 1.3586
17400 1.40483
17500 1.40627
17600 1.4119
17700 1.40479
17800 1.39257
17900 1.41227
18000 1.3645
18100 1.41014
18200 1.40246
18300 1.37802
18400 1.2807
18500 1.16847
18600 1.19089
18700 1.21339
18800 1.19497
18900 1.21655
19000 1.27089
19100 1.27478
19200 1.26575
19300 1.31312
19400 1.35057
19500 1.32009
19600 1.30038
19700 1.41698
19800 1.56727
19900 1.65992
20000 1.7483
20100 1.81138
20200 1.8243
20300 1.7793
20400 1.73344
20500 1.62959
20600 1.5668
20700 1.50695
20800 1.47155
20900 1.48218
21000 1.47977
21100 1.5092
21200 1.50557
21300 1.47975
21400 1.5017
21500 1.39461
21600 1.30727
21700 1.27197
21800 1.30968
21900 1.33878
22000 1.28278
22100 1.23605
22200 1.18975
22300 1.17327
22400 1.23972
22500 1.32876
22600 1.38126
22700 1.4167
22800 1.46215
22900 1.46979
23000 1.44339
23100 1.39667
23200 1.34758
23300 1.39438
23400 1.42877
23500 1.45822
23600 1.46222
23700 1.43044
23800 1.44816
23900 1.46011
24000 1.50128
24100 1.50895
24200 1.49469
24300 1.44459
24400 1.40005
24500 1.40178
24600 1.42273
24700 1.41174
24800 1.47104
24900 1.51425
25000 1.48155
25100 1.42643
25200 1.40872
25300 1.38759
25400 1.38706
25500 1.46737
25600 1.52361
25700 1.52203
25800 1.50064
25900 1.37985
26000 1.38842
26100 1.34717
26200 1.316
26300 1.31867
26400 1.29646
26500 1.33726
26600 1.29819
26700 1.30515
26800 1.33399
26900 1.33867
27000 1.35239
27100 1.32299
27200 1.29874
27300 1.2254
27400 1.21121
27500 1.26905
27600 1.23594
27700 1.25089
27800 1.28018
27900 1.22879
28000 1.23298
28100 1.21642
28200 1.20085
28300 1.1811
28400 1.2641
28500 1.34303
28600 1.41222
28700 1.48932
28800 1.45853
28900 1.42989
29000 1.40519
29100 1.34533
29200 1.34556
29300 1.36658
29400 1.38479
29500 1.35569
29600 1.31762
29700 1.31535
29800 1.31126
29900 1.32619
30000 1.30943
30100 1.36636
30200 1.34517
30300 1.33409
30400 1.39043
30500 1.31659
30600 1.37933
30700 1.39042
30800 1.44582
30900 1.46659
31000 1.45015
31100 1.39147
31200 1.34826
31300 1.34603
31400 1.33378
31500 1.32771
31600 1.32013
31700 1.28505
31800 1.26909
31900 1.3005
32000 1.29592
32100 1.28462
32200 1.27553
32300 1.27848
32400 1.28754
32500 1.2753
32600 1.29273
32700 1.28232
32800 1.33731
32900 1.34954
33000 1.29622
33100 1.30364
33200 1.28667
33300 1.33035
33400 1.35472
33500 1.3583
33600 1.4533
33700 1.49512
33800 1.49954
33900 1.5194
34000 1.49814
34100 1.53166
34200 1.52816
34300 1.50557
34400 1.49187
34500 1.54069
34600 1.59752
34700 1.58831
34800 1.57422
34900 1.56647
35000 1.55096
35100 1.54795
35200 1.49255
35300 1.50823
35400 1.52107
35500 1.52255
35600 1.57102
35700 1.5886
35800 1.6033
35900 1.61387
36000 1.57394
36100 1.49087
36200 1.40129
36300 1.39028
36400 1.41381
36500 1.43616
36600 1.4198
36700 1.47736
36800 1.47435
36900 1.41396
37000 1.37532
37100 1.37214
37200 1.34891
37300 1.32265
37400 1.30447
37500 1.3302
37600 1.35435
37700 1.2771
37800 1.2836
37900 1.36007
38000 1.42275
38100 1.41412
38200 1.42155
38300 1.4272
38400 1.41082
38500 1.38365
38600 1.34855
38700 1.35511
38800 1.33354
38900 1.32847
39000 1.3727
39100 1.4232
39200 1.54304
39300 1.6537
39400 1.67368
39500 1.72032
39600 1.75878
39700 1.73448
39800 1.70489
39900 1.68957
40000 1.69651
40100 1.76732
40200 1.7377
40300 1.69173
40400 1.68533
40500 1.65527
40600 1.60358
40700 1.57939
40800 1.56829
40900 1.57059
41000 1.58624
41100 1.63949
41200 1.62951
41300 1.66628
41400 1.57931
41500 1.53319
41600 1.48666
41700 1.48564
41800 1.46048
41900 1.46752
42000 1.43421
42100 1.46425
42200 1.43429
42300 1.43499
42400 1.45966
42500 1.43398
42600 1.47855
42700 1.49689
42800 1.46143
42900 1.43044
43000 1.49777
43100 1.4826
43200 1.43585
43300 1.42215
43400 1.4215
43500 1.38591
43600 1.35873
43700 1.33481
43800 1.27156
43900 1.32595
44000 1.29557
44100 1.28927
44200 1.29248
44300 1.28175
44400 1.27063
44500 1.24648
44600 1.26918
44700 1.26648
44800 1.31625
44900 1.29601
45000 1.29808
45100 1.33684
45200 1.36081
45300 1.39659
45400 1.42527
45500 1.4538
45600 1.40264
45700 1.40278
45800 1.37862
45900 1.32939
46000 1.2644
46100 1.19334
46200 1.21545
46300 1.30575
46400 1.37717
46500 1.38366
46600 1.37185
46700 1.29324
46800 1.2165
46900 1.22218
47000 1.26374
47100 1.30996
47200 1.3547
47300 1.45202
47400 1.45255
47500 1.38081
47600 1.38745
47700 1.4039
47800 1.41978
47900 1.49262
48000 1.50499
48100 1.48689
48200 1.4615
48300 1.48642
48400 1.46357
48500 1.5086
48600 1.5507
48700 1.59526
48800 1.69815
48900 1.80615
49000 1.85862
49100 1.93366
49200 1.93816
49300 1.9559
49400 1.96062
49500 1.96395
49600 1.9603
49700 1.89551
49800 1.88602
49900 1.78555
50000 1.74531
50100 1.69289
50200 1.69251
50300 1.67589
50400 1.75694
50500 1.76296
50600 1.73226
50700 1.71492
50800 1.70222
50900 1.7164
51000 1.77089
51100 1.87561
51200 1.85958
51300 1.82934
51400 1.83489
51500 1.84809
51600 1.90609
51700 1.89016
51800 1.92871
51900 1.95718
52000 1.94774
52100 2.0039
52200 2.0437
52300 2.14779
52400 2.23851
52500 2.26964
52600 2.3519
52700 2.40397
52800 2.44145
52900 2.43906
53000 2.42199
53100 2.38823
53200 2.35962
53300 2.3133
53400 2.26977
53500 2.21634
53600 2.16296
53700 2.16209
53800 2.21118
53900 2.27686
54000 2.29712
54100 2.31785
54200 2.24865
54300 2.28635
54400 2.34432
54500 2.45373
54600 2.54546
54700 2.67292
54800 2.72264
54900 2.82724
55000 2.87556
55100 2.93662
55200 3.00557
55300 3.08305
55400 3.05379
55500 2.98009
55600 2.94182
55700 2.8502
55800 2.78384
55900 2.74803
56000 2.71674
56100 2.76734
56200 2.73956
56300 2.71627
56400 2.67438
56500 2.64771
56600 2.65739
56700 2.64343
56800 2.62473
56900 2.63966
57000 2.64556
57100 2.62501
57200 2.62494
57300 2.53226
57400 2.41843
57500 2.34973
57600 2.27897
57700 2.20949
57800 2.16432
57900 2.09241
58000 1.98816
58100 1.9277
58200 1.92857
58300 1.91122
58400 1.89666
58500 1.89469
58600 1.87076
58700 1.84412
58800 1.90387
58900 1.90382
59000 1.91092
59100 1.89245
59200 1.89797
59300 1.86048
59400 1.88252
59500 1.98806
59600 1.90425
59700 1.85185
59800 1.75126
59900 1.65896
60000 1.48681
60100 1.42077
60200 1.39882
60300 1.37676
60400 1.40426
60500 1.42582
60600 1.46093
60700 1.42506
60800 1.43832
60900 1.44972
61000 1.46301
61100 1.37169
61200 1.45958
61300 1.49448
61400 1.45859
61500 1.43749
61600 1.45835
61700 1.50862
61800 1.54546
61900 1.65599
62000 1.72572
62100 1.70881
62200 1.6402
62300 1.56538
62400 1.4462
62500 1.34103
62600 1.26324
62700 1.30562
62800 1.32917
62900 1.40527
63000 1.52632
63100 1.61508
63200 1.53195
63300 1.56198
63400 1.59874
63500 1.67471
63600 1.67129
63700 1.6613
63800 1.63891
63900 1.67259
64000 1.67948
64100 1.71854
64200 1.69732
64300 1.66091
64400 1.58798
64500 1.54592
64600 1.47199
64700 1.41127
64800 1.37206
64900 1.47812
65000 1.49312
65100 1.55137
65200 1.52855
65300 1.51991
65400 1.56982
65500 1.55861
65600 1.492
65700 1.44
65800 1.41535
65900 1.40368
66000 1.39143
66100 1.36093
66200 1.34763
66300 1.34544
66400 1.35786
66500 1.34884
66600 1.40251
66700 1.50195
66800 1.55591
66900 1.58881
67000 1.58734
67100 1.6366
67200 1.63695
67300 1.66315
67400 1.67112
67500 1.69783
67600 1.7481
67700 1.73971
67800 1.7604
67900 1.75468
68000 1.74137
68100 1.70157
68200 1.70475
68300 1.67628
68400 1.64015
68500 1.67712
68600 1.65457
68700 1.57477
68800 1.49924
68900 1.47419
69000 1.53352
69100 1.53727
69200 1.54947
69300 1.50906
69400 1.50711
69500 1.44494
69600 1.39399
69700 1.30248
69800 1.30241
69900 1.32201
70000 1.34138
70100 1.41596
70200 1.43647
70300 1.44542
70400 1.42341
70500 1.41218
70600 1.40337
70700 1.33403
70800 1.34688
70900 1.32197
71000 1.27024
71100 1.33185
71200 1.31592
71300 1.28708
71400 1.25009
71500 1.25497
71600 1.31935
71700 1.24008
71800 1.30296
71900 1.31127
72000 1.3423
72100 1.39535
72200 1.40405
72300 1.3519
72400 1.35109
72500 1.34099
72600 1.38193
72700 1.39412
72800 1.41313
72900 1.51682
73000 1.54614
73100 1.52422
73200 1.55189
73300 1.59431
73400 1.62201
73500 1.54896
73600 1.54634
73700 1.55497
73800 1.57059
73900 1.63874
74000 1.67562
74100 1.70824
74200 1.78462
74300 1.86851
74400 1.9047
74500 1.86958
74600 1.82466
74700 1.74353
74800 1.78633
74900 1.76725
75000 1.71958
75100 1.72911
75200 1.69931
75300 1.69251
75400 1.66619
75500 1.60357
75600 1.60348
75700 1.6527
75800 1.71329
75900 1.78228
76000 1.89499
76100 2.0195
76200 2.01519
76300 2.05674
76400 2.12221
76500 2.20429
76600 2.27405
76700 2.29454
76800 2.2758
76900 2.23681
77000 2.24644
77100 2.23226
77200 2.27431
77300 2.25236
77400 2.21185
77500 2.14909
77600 2.10101
77700 2.03779
77800 2.13759
77900 2.19386
78000 2.27404
78100 2.33491
78200 2.384
78300 2.47058
78400 2.50391
78500 2.53328
78600 2.56086
78700 2.56807
78800 2.56715
78900 2.52975
79000 2.52886
79100 2.52205
79200 2.49553
79300 2.38525
79400 2.36862
79500 2.37974
79600 2.37245
79700 2.29821
79800 2.25947
79900 2.24122
80000 2.26497
80100 2.29821
80200 2.29621
80300 2.30773
80400 2.33365
80500 2.34515
80600 2.34902
80700 2.29486
80800 2.21916
80900 2.12774
81000 2.05785
81100 1.9863
81200 1.97867
81300 1.95259
81400 1.93139
81500 1.90192
81600 1.89109
81700 1.89813
81800 1.85315
81900 1.76675
82000 1.69148
82100 1.65587
82200 1.65678
82300 1.74915
82400 1.82579
82500 1.92653
82600 1.99131
82700 2.03741
82800 2.03318
82900 1.9847
83000 1.94108
83100 1.95766
83200 1.95333
83300 1.89699
83400 1.87283
83500 1.92765
83600 1.90916
83700 1.93083
83800 1.94323
83900 1.99218
84000 2.06499
84100 2.0915
84200 2.10025
84300 2.05631
84400 2.12264
84500 2.21009
84600 2.28774
84700 2.33848
84800 2.36863
84900 2.41058
85000 2.39657
85100 2.37621
85200 2.33992
85300 2.23525
85400 2.13927
85500 2.09888
85600 2.13092
85700 2.13559
85800 2.14661
85900 2.23259
86000 2.37086
86100 2.47505
86200 2.54732
86300 2.56291
86400 2.58646
86500 2.56274
86600 2.50647
86700 2.44359
86800 2.47917
86900 2.46914
87000 2.44099
87100 2.43699
87200 2.3716
87300 2.32345
87400 2.28951
87500 2.34361
87600 2.36014
87700 2.3282
87800 2.28509
87900 2.28779
88000 2.28194
88100 2.28427
88200 2.29297
88300 2.27294
88400 2.27386
88500 2.29419
88600 2.26598
88700 2.21536
88800 2.21354
88900 2.16685
89000 2.10433
89100 2.07781
89200 2.05691
89300 2
89400 2.01389
89500 1.99795
89600 2.02934
89700 2.0014
89800 1.98
89900 1.99736
90000 1.97355
90100 1.91389
90200 1.83754
90300 1.76975
90400 1.63693
90500 1.61734
90600 1.56135
90700 1.61493
90800 1.66222
90900 1.71637
91000 1.71745
91100 1.68301
91200 1.60097
91300 1.51369
91400 1.45771
91500 1.43805
91600 1.38551
91700 1.31155
91800 1.3472
91900 1.33701
92000 1.36451
92100 1.35857
92200 1.38682
92300 1.41237
92400 1.39723
92500 1.43313
92600 1.36676
92700 1.32972
92800 1.25791
92900 1.23153
93000 1.19842
93100 1.20097
93200 1.25589
93300 1.2906
93400 1.34406
93500 1.33025
93600 1.37856
93700 1.35665
93800 1.3063
93900 1.33055
94000 1.34484
94100 1.38887
94200 1.4034
94300 1.38886
94400 1.39791
94500 1.40228
94600 1.4408
94700 1.47769
94800 1.49982
94900 1.46431
95000 1.50157
95100 1.50219
95200 1.49463
95300 1.50506
95400 1.54456
95500 1.54442
95600 1.601
95700 1.64247
95800 1.71568
95900 1.77046
96000 1.7812
96100 1.71388
96200 1.67874
96300 1.64086
96400 1.62666
96500 1.60973
96600 1.53513
96700 1.49574
96800 1.4713
96900 1.51971
97000 1.46906
97100 1.48694
97200 1.50097
97300 1.42841
97400 1.42195
97500 1.43301
97600 1.41218
97700 1.33876
97800 1.31986
97900 1.30026
98000 1.29678
98100 1.3196
98200 1.31412
98300 1.29384
98400 1.33775
98500 1.29601
98600 1.29119
98700 1.3284
98800 1.29617
98900 1.2559
99000 1.29359
99100 1.33238
99200 1.31524
99300 1.39666
99400 1.40021
99500 1.34676
99600 1.326
99700 1.32682
99800 1.35233
99900 1.33965
100000 1.24607
