# Time-averaged data for fix rg_out
# TimeStep c_rg
27500 36.5817
27600 36.4871
27700 36.3957
27800 36.3025
27900 36.2028
28000 36.0987
28100 35.996
28200 35.8961
28300 35.7972
28400 35.6966
28500 35.5931
28600 35.4888
28700 35.3837
28800 35.2817
28900 35.1814
29000 35.0812
29100 34.9783
29200 34.8682
29300 34.757
29400 34.651
29500 34.548
29600 34.444
29700 34.3425
29800 34.2439
29900 34.1454
30000 34.0478
30100 33.9452
30200 33.8348
30300 33.7234
30400 33.6165
30500 33.5129
30600 33.4067
30700 33.2986
30800 33.1842
30900 33.0709
31000 32.9651
31100 32.8585
31200 32.7486
31300 32.6352
31400 32.5177
31500 32.3962
31600 32.2785
31700 32.1641
31800 32.05
31900 31.9366
32000 31.8279
32100 31.7175
32200 31.5992
32300 31.4745
32400 31.3504
32500 31.2291
32600 31.1092
32700 30.9921
32800 30.8696
32900 30.7387
33000 30.6081
33100 30.4805
33200 30.3576
33300 30.236
33400 30.1123
33500 29.9795
33600 29.8446
33700 29.7111
33800 29.5792
33900 29.4474
34000 29.3159
34100 29.1858
34200 29.0551
34300 28.9225
34400 28.7899
34500 28.6562
34600 28.5202
34700 28.3831
34800 28.2541
34900 28.1286
35000 27.9971
35100 27.8601
35200 27.7205
35300 27.5851
35400 27.458
35500 27.3338
35600 27.2049
35700 27.0705
35800 26.935
35900 26.8023
36000 26.6718
36100 26.5399
36200 26.4049
36300 26.2629
36400 26.118
36500 25.9847
36600 25.8543
36700 25.7238
36800 25.5919
36900 25.4524
37000 25.3161
37100 25.1893
37200 25.0639
37300 24.9312
37400 24.7932
37500 24.6542
37600 24.5221
37700 24.3913
37800 24.2587
37900 24.1262
38000 23.9984
38100 23.8755
38200 23.753
38300 23.6226
38400 23.4874
38500 23.3524
38600 23.2243
38700 23.1011
38800 22.9774
38900 22.8547
39000 22.7341
39100 22.6189
39200 22.5063
39300 22.3892
39400 22.2641
39500 22.1391
39600 22.02
39700 21.9043
39800 21.7893
39900 21.6799
40000 21.5738
40100 21.4671
40200 21.3581
40300 21.2493
40400 21.1453
40500 21.0454
40600 20.942
40700 20.83
40800 20.7235
40900 20.6229
41000 20.5224
41100 20.4196
41200 20.3156
41300 20.2191
41400 20.1224
41500 20.0246
41600 19.9253
41700 19.827
41800 19.7327
41900 19.6401
42000 19.538
42100 19.4316
42200 19.325
42300 19.2236
42400 19.1246
42500 19.0279
42600 18.933
42700 18.8352
42800 18.7276
42900 18.6202
43000 18.5142
43100 18.4101
43200 18.3128
43300 18.2175
43400 18.1217
43500 18.0212
43600 17.9204
43700 17.8234
43800 17.7301
43900 17.6352
44000 17.5348
44100 17.4311
44200 17.3262
44300 17.2288
44400 17.1347
44500 17.0366
44600 16.9323
44700 16.825
44800 16.7253
44900 16.6285
45000 16.5297
45100 16.429
45200 16.3209
45300 16.2147
45400 16.1084
45500 16.0054
45600 15.906
45700 15.8113
45800 15.715
45900 15.6101
46000 15.5078
46100 15.3981
46200 15.29
46300 15.1864
46400 15.0841
46500 14.9845
46600 14.888
46700 14.7897
46800 14.6888
46900 14.5859
47000 14.4853
47100 14.3866
47200 14.2858
47300 14.1851
47400 14.085
47500 13.988
47600 13.8916
47700 13.7909
47800 13.683
47900 13.5708
48000 13.464
48100 13.3645
48200 13.2658
48300 13.1638
48400 13.0656
48500 12.9643
48600 12.8614
48700 12.7537
48800 12.6423
48900 12.5365
49000 12.4342
49100 12.3281
49200 12.221
49300 12.1123
49400 12.0086
49500 11.9047
49600 11.8022
49700 11.6933
49800 11.5795
49900 11.4625
50000 11.3509
50100 11.2384
50200 11.1306
50300 11.0177
50400 10.8976
50500 10.7742
50600 10.6486
50700 10.5278
50800 10.4124
50900 10.2967
51000 10.1749
51100 10.0484
51200 9.92091
51300 9.79508
51400 9.67163
51500 9.55021
51600 9.43238
51700 9.30259
51800 9.17264
51900 9.04496
52000 8.92329
52100 8.80385
52200 8.68236
52300 8.554
52400 8.41819
52500 8.28725
52600 8.16357
52700 8.04208
52800 7.92665
52900 7.80863
53000 7.68639
53100 7.56048
53200 7.43548
53300 7.31603
53400 7.20331
53500 7.0873
53600 6.97582
53700 6.85441
53800 6.73493
53900 6.62111
54000 6.50926
54100 6.39468
54200 6.28558
54300 6.1784
54400 6.0659
54500 5.94892
54600 5.83784
54700 5.72786
54800 5.62278
54900 5.50922
55000 5.39789
55100 5.2985
55200 5.19962
55300 5.09756
55400 4.99618
55500 4.89703
55600 4.7895
55700 4.68506
55800 4.58538
55900 4.48
56000 4.37927
56100 4.26763
56200 4.16568
56300 4.05909
56400 3.96301
56500 3.8657
56600 3.76808
56700 3.67901
56800 3.59122
56900 3.49738
57000 3.40372
57100 3.31526
57200 3.22331
57300 3.12521
57400 3.05508
57500 2.98542
57600 2.91848
57700 2.85797
57800 2.8043
57900 2.76819
58000 2.74398
58100 2.731
58200 2.72753
58300 2.73218
58400 2.73517
58500 2.73324
58600 2.73526
58700 2.75166
58800 2.74941
58900 2.74319
59000 2.73735
59100 2.75409
59200 2.76645
59300 2.78169
59400 2.78485
59500 2.77693
59600 2.77772
59700 2.77304
59800 2.77158
59900 2.77703
60000 2.77136
60100 2.77531
60200 2.7836
60300 2.78309
60400 2.78334
60500 2.77138
60600 2.7634
60700 2.76268
60800 2.75272
60900 2.75856
61000 2.752
61100 2.76392
61200 2.77055
61300 2.77656
61400 2.76532
61500 2.76867
61600 2.75651
61700 2.76286
61800 2.76497
61900 2.75225
62000 2.75145
62100 2.76824
62200 2.77301
62300 2.78643
62400 2.7732
62500 2.75837
62600 2.76455
62700 2.76407
62800 2.75865
62900 2.75793
63000 2.76041
63100 2.74936
63200 2.76426
63300 2.76285
63400 2.77388
63500 2.7774
63600 2.76338
63700 2.76545
63800 2.77017
63900 2.76777
64000 2.75943
64100 2.75087
64200 2.75704
64300 2.76841
64400 2.77004
64500 2.77076
64600 2.77149
64700 2.76959
64800 2.76298
64900 2.77715
65000 2.77998
65100 2.78765
65200 2.78853
65300 2.80247
65400 2.80447
65500 2.79476
65600 2.79667
65700 2.77994
65800 2.75479
65900 2.76246
66000 2.76334
66100 2.75444
66200 2.75878
66300 2.76902
66400 2.78663
66500 2.78841
66600 2.78948
66700 2.77794
66800 2.77377
66900 2.77642
67000 2.77588
67100 2.76449
67200 2.77333
67300 2.77619
67400 2.76699
67500 2.76149
67600 2.76417
67700 2.78579
67800 2.80066
67900 2.7909
68000 2.77633
68100 2.76834
68200 2.78135
68300 2.77884
68400 2.77024
68500 2.76071
68600 2.76651
68700 2.76969
68800 2.7786
68900 2.78293
69000 2.77219
69100 2.76011
69200 2.76192
69300 2.75823
69400 2.75908
69500 2.7555
69600 2.75548
69700 2.75954
69800 2.76814
69900 2.7717
70000 2.76623
70100 2.7489
70200 2.75622
70300 2.75767
70400 2.74739
70500 2.76695
70600 2.78961
70700 2.78275
70800 2.77172
70900 2.75726
71000 2.76128
71100 2.76349
71200 2.76026
71300 2.76907
71400 2.78804
71500 2.78632
71600 2.77659
71700 2.76016
71800 2.74909
71900 2.75182
72000 2.75721
72100 2.76594
72200 2.76946
72300 2.77225
72400 2.75085
72500 2.75376
72600 2.75972
72700 2.7656
72800 2.75225
72900 2.75889
73000 2.77859
73100 2.76733
73200 2.7463
73300 2.72849
73400 2.74724
73500 2.75869
73600 2.76319
73700 2.7592
73800 2.74798
73900 2.74541
74000 2.75025
74100 2.76104
74200 2.7615
74300 2.76663
74400 2.77809
74500 2.77442
74600 2.7741
74700 2.77281
74800 2.77081
74900 2.75836
75000 2.75975
75100 2.76311
75200 2.7686
75300 2.7675
75400 2.77816
75500 2.78524
75600 2.7776
75700 2.77794
75800 2.7738
75900 2.76854
76000 2.77688
76100 2.77081
76200 2.76686
76300 2.78078
76400 2.78455
76500 2.7856
76600 2.79154
76700 2.76307
76800 2.75669
76900 2.77013
77000 2.78355
77100 2.77828
77200 2.77477
77300 2.77439
77400 2.77914
77500 2.77742
77600 2.77729
77700 2.77864
77800 2.78171
77900 2.77454
78000 2.76874
78100 2.77695
78200 2.77638
78300 2.78034
78400 2.78397
78500 2.7808
78600 2.7732
78700 2.76467
78800 2.76734
78900 2.76672
79000 2.78264
79100 2.79015
79200 2.7933
79300 2.78379
79400 2.78782
79500 2.784
79600 2.78351
79700 2.77686
79800 2.77839
79900 2.77742
80000 2.77708
80100 2.77087
80200 2.77951
80300 2.77206
80400 2.76977
80500 2.77923
80600 2.7815
80700 2.79784
80800 2.80288
80900 2.79309
81000 2.77992
81100 2.76402
81200 2.75772
81300 2.7639
81400 2.76924
81500 2.7828
81600 2.80208
81700 2.79797
81800 2.80327
81900 2.80759
82000 2.8061
82100 2.80417
82200 2.78214
82300 2.78634
82400 2.78826
82500 2.78272
82600 2.78557
82700 2.77954
82800 2.78155
82900 2.79629
83000 2.79901
83100 2.79607
83200 2.78504
83300 2.78381
83400 2.78779
83500 2.77604
83600 2.77076
83700 2.79193
83800 2.79799
83900 2.78278
84000 2.78114
84100 2.78689
84200 2.78427
84300 2.78274
84400 2.77365
84500 2.75427
84600 2.7672
84700 2.79433
84800 2.80364
84900 2.78271
85000 2.7858
85100 2.79794
85200 2.77611
85300 2.75686
85400 2.75972
85500 2.78282
85600 2.78524
85700 2.77258
85800 2.76521
85900 2.77537
86000 2.78703
86100 2.77062
86200 2.76237
86300 2.77053
86400 2.7783
86500 2.78872
86600 2.78768
86700 2.78242
86800 2.79055
86900 2.77644
87000 2.77807
87100 2.7828
87200 2.77512
87300 2.78089
87400 2.783
87500 2.77906
87600 2.78492
87700 2.78145
87800 2.78434
87900 2.77303
88000 2.7672
88100 2.76421
88200 2.7784
88300 2.78176
88400 2.77366
88500 2.78047
88600 2.77904
88700 2.77148
88800 2.77022
88900 2.76883
89000 2.77689
89100 2.77234
89200 2.78138
89300 2.7997
89400 2.80547
89500 2.79603
89600 2.78008
89700 2.77121
89800 2.76433
89900 2.76632
90000 2.77583
90100 2.79694
90200 2.79451
90300 2.79329
90400 2.78888
90500 2.78415
90600 2.77271
90700 2.77824
90800 2.77423
90900 2.76333
91000 2.75079
91100 2.74198
91200 2.74587
91300 2.73796
91400 2.72875
91500 2.72736
91600 2.73163
91700 2.72932
91800 2.72078
91900 2.71925
92000 2.72208
92100 2.73945
92200 2.74627
92300 2.73744
92400 2.73104
92500 2.73426
92600 2.72917
92700 2.7287
92800 2.73008
92900 2.73501
93000 2.73193
93100 2.74437
93200 2.74765
93300 2.75182
93400 2.7393
93500 2.72869
93600 2.72524
93700 2.71926
93800 2.71216
93900 2.71296
94000 2.73703
94100 2.75385
94200 2.74848
94300 2.75489
94400 2.74505
94500 2.73083
94600 2.73658
94700 2.73096
94800 2.71865
94900 2.72582
95000 2.74155
95100 2.72879
95200 2.71589
95300 2.72844
95400 2.71969
95500 2.7193
95600 2.72784
95700 2.72385
95800 2.71903
95900 2.72046
96000 2.71858
96100 2.72538
96200 2.71476
96300 2.71648
96400 2.72538
96500 2.73187
96600 2.73319
96700 2.74665
96800 2.73405
96900 2.73139
97000 2.71263
97100 2.71407
97200 2.71008
97300 2.70652
97400 2.72048
97500 2.7341
97600 2.74176
97700 2.73437
97800 2.7382
97900 2.71951
98000 2.72076
98100 2.70672
98200 2.69944
98300 2.72274
98400 2.72337
98500 2.74116
98600 2.7398
98700 2.73845
98800 2.73353
98900 2.71566
99000 2.71615
99100 2.72741
99200 2.73624
99300 2.72581
99400 2.73131
99500 2.72846
99600 2.72403
99700 2.71948
99800 2.71139
99900 2.7294
100000 2.72362
