# Time-averaged data for fix rg_out
# TimeStep c_rg
28500 3.09172
28600 3.10483
28700 3.08957
28800 3.08868
28900 3.07367
29000 3.03112
29100 2.96939
29200 2.94027
29300 2.91426
29400 2.92508
29500 2.89507
29600 2.83551
29700 2.8068
29800 2.77986
29900 2.72927
30000 2.70974
30100 2.72207
30200 2.7454
30300 2.76026
30400 2.77971
30500 2.75563
30600 2.77789
30700 2.81492
30800 2.82583
30900 2.85735
31000 2.87431
31100 2.90322
31200 2.90802
31300 2.90837
31400 2.91747
31500 2.96397
31600 3.04305
31700 3.10653
31800 3.13637
31900 3.1397
32000 3.13481
32100 3.14725
32200 3.15616
32300 3.16578
32400 3.1423
32500 3.14768
32600 3.16091
32700 3.163
32800 3.15085
32900 3.12053
33000 3.1063
33100 3.13613
33200 3.15932
33300 3.18404
33400 3.23496
33500 3.28155
33600 3.35422
33700 3.44351
33800 3.43035
33900 3.44769
34000 3.42256
34100 3.40653
34200 3.40712
34300 3.36705
34400 3.29119
34500 3.22956
34600 3.21886
34700 3.1944
34800 3.19541
34900 3.21576
35000 3.22713
35100 3.20156
35200 3.21326
35300 3.18549
35400 3.13193
35500 3.08037
35600 3.05665
35700 3.06045
35800 3.07689
35900 3.11976
36000 3.12057
36100 3.12907
36200 3.17889
36300 3.17487
36400 3.15407
36500 3.15077
36600 3.13911
36700 3.13869
36800 3.15757
36900 3.15071
37000 3.14345
37100 3.14799
37200 3.1341
37300 3.10135
37400 3.07573
37500 3.04802
37600 3.02173
37700 2.97512
37800 2.94711
37900 2.94128
38000 2.89597
38100 2.86924
38200 2.85612
38300 2.78707
38400 2.73848
38500 2.71193
38600 2.70142
38700 2.69512
38800 2.73278
38900 2.77826
39000 2.81431
39100 2.85762
39200 2.88429
39300 2.8849
39400 2.85173
39500 2.83911
39600 2.80255
39700 2.75254
39800 2.77613
39900 2.83234
40000 2.78709
40100 2.76637
40200 2.7847
40300 2.77546
40400 2.73077
40500 2.73368
40600 2.71368
40700 2.67923
40800 2.62264
40900 2.53368
41000 2.4696
41100 2.43177
41200 2.4311
41300 2.39741
41400 2.41805
41500 2.44212
41600 2.3955
41700 2.34958
41800 2.32755
41900 2.28639
42000 2.29227
42100 2.34869
42200 2.38313
42300 2.41772
42400 2.40727
42500 2.42867
42600 2.45538
42700 2.48533
42800 2.50632
42900 2.51363
43000 2.61049
43100 2.65594
43200 2.71411
43300 2.77821
43400 2.80688
43500 2.87194
43600 2.94149
43700 3.01859
43800 3.07906
43900 3.1359
44000 3.16572
44100 3.1985
44200 3.2506
44300 3.29496
44400 3.3041
44500 3.30237
44600 3.29156
44700 3.27971
44800 3.29927
44900 3.31295
45000 3.33212
45100 3.3585
45200 3.37093
45300 3.40246
45400 3.43263
45500 3.43831
45600 3.43433
45700 3.41449
45800 3.39999
45900 3.38491
46000 3.33917
46100 3.35057
46200 3.30722
46300 3.26215
46400 3.18991
46500 3.14617
46600 3.13108
46700 3.09716
46800 3.12147
46900 3.12646
47000 3.09436
47100 3.07252
47200 3.06676
47300 3.09554
47400 3.15464
47500 3.24465
47600 3.24492
47700 3.24996
47800 3.29207
47900 3.3362
48000 3.33273
48100 3.34538
48200 3.3637
48300 3.4031
48400 3.444
48500 3.44666
48600 3.41256
48700 3.35437
48800 3.29976
48900 3.24004
49000 3.22496
49100 3.2315
49200 3.21942
49300 3.19399
49400 3.19145
49500 3.15973
49600 3.12952
49700 3.1447
49800 3.16817
49900 3.17326
50000 3.19095
50100 3.17796
50200 3.19316
50300 3.18592
50400 3.18671
50500 3.22938
50600 3.30104
50700 3.34376
50800 3.39792
50900 3.42349
51000 3.46283
51100 3.47058
51200 3.51997
51300 3.52337
51400 3.51043
51500 3.48267
51600 3.43878
51700 3.43586
51800 3.4086
51900 3.41779
52000 3.47345
52100 3.46936
52200 3.44083
52300 3.4047
52400 3.46384
52500 3.47521
52600 3.4841
52700 3.51637
52800 3.58766
52900 3.66542
53000 3.80898
53100 3.86703
53200 3.93268
53300 3.98247
53400 3.99855
53500 4.00656
53600 4.04842
53700 4.1027
53800 4.14577
53900 4.16805
54000 4.18021
54100 4.2098
54200 4.23677
54300 4.26299
54400 4.25127
54500 4.25731
54600 4.24951
54700 4.2949
54800 4.30636
54900 4.3105
55000 4.34186
55100 4.31368
55200 4.28055
55300 4.24176
55400 4.21576
55500 4.1782
55600 4.08235
55700 4.01514
55800 3.91158
55900 3.82343
56000 3.80594
56100 3.7818
56200 3.71342
56300 3.7178
56400 3.7321
56500 3.75785
56600 3.81283
56700 3.87031
56800 3.91952
56900 3.92598
57000 3.88958
57100 3.83171
57200 3.75782
57300 3.71516
57400 3.70196
57500 3.63477
57600 3.60381
57700 3.63136
57800 3.68409
57900 3.67432
58000 3.64484
58100 3.67348
58200 3.70709
58300 3.72019
58400 3.73342
58500 3.72962
58600 3.68479
58700 3.65031
58800 3.58908
58900 3.57218
59000 3.52568
59100 3.48723
59200 3.44987
59300 3.39533
59400 3.37117
59500 3.37208
59600 3.33211
59700 3.33951
59800 3.36217
59900 3.4039
60000 3.45452
60100 3.50595
60200 3.58925
60300 3.62557
60400 3.61691
60500 3.64359
60600 3.70046
60700 3.70143
60800 3.70777
60900 3.68567
61000 3.70101
61100 3.74473
61200 3.78495
61300 3.86484
61400 3.90758
61500 3.9279
61600 3.9719
61700 4.05254
61800 4.09892
61900 4.10462
62000 4.13487
62100 4.15289
62200 4.16259
62300 4.20031
62400 4.20248
62500 4.19706
62600 4.20941
62700 4.23284
62800 4.26332
62900 4.23326
63000 4.1788
63100 4.08866
63200 4.00417
63300 3.93026
63400 3.85164
63500 3.80819
63600 3.77121
63700 3.7628
63800 3.79146
63900 3.84144
64000 3.88585
64100 3.87519
64200 3.86726
64300 3.88962
64400 3.91184
64500 3.92434
64600 3.9219
64700 3.91437
64800 3.88172
64900 3.86544
65000 3.85195
65100 3.84807
65200 3.77635
65300 3.74777
65400 3.69284
65500 3.63588
65600 3.55051
65700 3.48079
65800 3.42407
65900 3.42105
66000 3.37615
66100 3.33192
66200 3.26505
66300 3.2278
66400 3.21624
66500 3.22316
66600 3.27251
66700 3.30243
66800 3.29632
66900 3.27469
67000 3.23048
67100 3.23265
67200 3.21827
67300 3.25434
67400 3.25543
67500 3.24382
67600 3.2337
67700 3.24191
67800 3.23508
67900 3.20046
68000 3.12685
68100 3.06232
68200 2.96455
68300 2.8832
68400 2.84954
68500 2.80455
68600 2.74938
68700 2.73286
68800 2.70918
68900 2.65067
69000 2.6476
69100 2.61582
69200 2.63049
69300 2.58367
69400 2.57873
69500 2.51709
69600 2.43983
69700 2.42222
69800 2.42846
69900 2.46831
70000 2.47636
70100 2.49691
70200 2.50207
70300 2.52879
70400 2.54067
70500 2.60636
70600 2.66336
70700 2.68373
70800 2.69621
70900 2.70535
71000 2.69286
71100 2.68349
71200 2.69603
71300 2.64488
71400 2.61877
71500 2.60036
71600 2.59096
71700 2.58157
71800 2.5735
71900 2.54798
72000 2.50376
72100 2.49266
72200 2.43814
72300 2.37396
72400 2.33941
72500 2.34266
72600 2.40715
72700 2.43959
72800 2.40653
72900 2.41646
73000 2.43063
73100 2.4745
73200 2.47648
73300 2.45061
73400 2.48016
73500 2.46469
73600 2.41777
73700 2.42284
73800 2.39774
73900 2.36169
74000 2.34893
74100 2.33972
74200 2.35316
74300 2.31014
74400 2.26151
74500 2.25232
74600 2.24197
74700 2.22318
74800 2.22012
74900 2.23843
75000 2.25303
75100 2.28837
75200 2.28122
75300 2.2218
75400 2.18135
75500 2.17122
75600 2.16904
75700 2.18752
75800 2.22408
75900 2.22937
76000 2.236
76100 2.23423
76200 2.28383
76300 2.30196
76400 2.2983
76500 2.30426
76600 2.32945
76700 2.355
76800 2.42031
76900 2.46245
77000 2.46654
77100 2.51687
77200 2.58375
77300 2.71172
77400 2.81165
77500 2.89469
77600 2.94328
77700 2.95085
77800 2.9015
77900 2.91183
78000 2.94478
78100 3.01998
78200 3.07679
78300 3.13943
78400 3.15917
78500 3.19114
78600 3.24099
78700 3.25977
78800 3.25828
78900 3.27179
79000 3.30083
79100 3.35733
79200 3.39456
79300 3.4156
79400 3.45472
79500 3.48613
79600 3.50924
79700 3.51329
79800 3.4884
79900 3.48605
80000 3.47206
80100 3.44183
80200 3.39647
80300 3.42183
80400 3.46117
80500 3.48038
80600 3.4789
80700 3.47953
80800 3.50883
80900 3.52479
81000 3.57858
81100 3.63266
81200 3.69473
81300 3.73938
81400 3.7448
81500 3.77092
81600 3.75275
81700 3.77538
81800 3.73939
81900 3.73158
82000 3.72563
82100 3.68892
82200 3.6902
82300 3.67205
82400 3.63152
82500 3.5894
82600 3.55259
82700 3.52519
82800 3.49227
82900 3.44849
83000 3.42576
83100 3.4224
83200 3.38493
83300 3.36398
83400 3.40564
83500 3.48417
83600 3.5131
83700 3.54654
83800 3.52788
83900 3.48313
84000 3.43117
84100 3.3976
84200 3.4178
84300 3.50954
84400 3.58705
84500 3.66245
84600 3.7367
84700 3.79238
84800 3.80263
84900 3.79932
85000 3.78059
85100 3.76177
85200 3.80298
85300 3.81427
85400 3.80834
85500 3.78441
85600 3.77709
85700 3.83021
85800 3.90635
85900 3.92138
86000 3.9829
86100 4.00937
86200 4.04885
86300 4.10605
86400 4.16611
86500 4.20293
86600 4.20522
86700 4.19725
86800 4.18121
86900 4.15191
87000 4.12741
87100 4.13008
87200 4.17909
87300 4.18581
87400 4.14312
87500 4.07859
87600 4.00572
87700 3.93507
87800 3.8791
87900 3.84362
88000 3.85011
88100 3.86334
88200 3.86563
88300 3.89355
88400 3.9321
88500 3.93268
88600 3.93229
88700 3.94567
88800 3.93917
88900 3.97238
89000 3.9476
89100 3.88299
89200 3.82129
89300 3.84819
89400 3.86677
89500 3.87936
89600 3.8839
89700 3.90703
89800 3.88364
89900 3.87092
90000 3.8508
90100 3.84211
90200 3.79344
90300 3.7621
90400 3.76268
90500 3.77918
90600 3.70331
90700 3.63654
90800 3.61565
90900 3.61393
91000 3.65973
91100 3.6777
91200 3.68331
91300 3.72926
91400 3.7504
91500 3.76995
91600 3.83651
91700 3.8821
91800 3.87622
91900 3.84198
92000 3.75896
92100 3.67534
92200 3.61414
92300 3.54956
92400 3.44987
92500 3.33868
92600 3.30106
92700 3.283
92800 3.28344
92900 3.31441
93000 3.27835
93100 3.25981
93200 3.23443
93300 3.20975
93400 3.19737
93500 3.20992
93600 3.21277
93700 3.18147
93800 3.07853
93900 2.99192
94000 2.94972
94100 2.9593
94200 2.93559
94300 2.88806
94400 2.89046
94500 2.87893
94600 2.86906
94700 2.81693
94800 2.8447
94900 2.85976
95000 2.79586
95100 2.82035
95200 2.82636
95300 2.88734
95400 2.93135
95500 3.0507
95600 3.13427
95700 3.18884
95800 3.17476
95900 3.17213
96000 3.20826
96100 3.26103
96200 3.35652
96300 3.42996
96400 3.48302
96500 3.53277
96600 3.5432
96700 3.56593
96800 3.53391
96900 3.48196
97000 3.42842
97100 3.36505
97200 3.31411
97300 3.28972
97400 3.25087
97500 3.22799
97600 3.21406
97700 3.19153
97800 3.17864
97900 3.19004
98000 3.20159
98100 3.19925
98200 3.20737
98300 3.21305
98400 3.20294
98500 3.1837
98600 3.14046
98700 3.1337
98800 3.18086
98900 3.2244
99000 3.27567
99100 3.31813
99200 3.33069
99300 3.31631
99400 3.26597
99500 3.21805
99600 3.18736
99700 3.04795
99800 2.9417
99900 2.8428
100000 2.76358
